loc_name,for_name,ruta,outserv,cpZone,cpArea,cpGrid,cpSubstat,typ_id
KILOMETRO 10.5,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\L2.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5.ElmRelay,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZKDMEF,Freq. 6 Steps
KILOMETRO 10.5 B,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\R2.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 B.ElmRelay,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZKDMEF,Freq. 6 Steps
KILOMETRO 10.5 B dF/dt,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\R2.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 B dF/dt.ElmRelay,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZKDMEF,EDAC_Cargas_dF/dt
KILOMETRO 10.5 dF/dt,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\L3.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 dF/dt.ElmRelay,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZKDMEF,EDAC_Cargas_dF/dt
LA CUARENTA,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZLCUAF.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\LA CUARENTA.ElmRelay,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 69 kV,ZLCUAF,Freq. 6 Steps
PALAK_TR1_DIST_50-51N,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Terminal Palamara.ElmTerm\Cub_1.StaCubic\PALAK_TR1_DIST_50-51N.ElmRelay,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,,F50N_F51N Neutral overcurrent
PALAK_TR1_DIST_50-51,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Terminal Palamara.ElmTerm\Cub_1.StaCubic\PALAK_TR1_DIST_50-51.ElmRelay,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,,F50_F51  Phase overcurrent
ZJSA2E_ZPAL1E-L1-7SA522,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E7.ElmTerm\Cub_1.StaCubic\ZJSA2E_ZPAL1E-L1-7SA522.ElmRelay,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,7SA522 1A
ZJSA2E_ZPAL1E-L1-7SJ62,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E7.ElmTerm\Cub_1.StaCubic\ZJSA2E_ZPAL1E-L1-7SJ62.ElmRelay,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,7SJ62_1-1A
ZJSA2E_ZPAL1E-L2-7SA522,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E8.ElmTerm\Cub_1.StaCubic\ZJSA2E_ZPAL1E-L2-7SA522.ElmRelay,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,7SA522 1A
ZJSA2E_ZPAL1E-L2-7SJ62,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E8.ElmTerm\Cub_1.StaCubic\ZJSA2E_ZPAL1E-L2-7SJ62.ElmRelay,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,7SJ62_1-1A
ZJSA1E_ZITAGE-L1-7SA522,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E3.ElmTerm\Cub_1.StaCubic\ZJSA1E_ZITAGE-L1-7SA522.ElmRelay,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,7SA522 1A
ZJSA1E_ZITAGE-L1-7SJ62,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E3.ElmTerm\Cub_1.StaCubic\ZJSA1E_ZITAGE-L1-7SJ62.ElmRelay,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,7SJ62_1-1A
ZJSA1E_ZITAGE-L2-7SA522,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E4.ElmTerm\Cub_1.StaCubic\ZJSA1E_ZITAGE-L2-7SA522.ElmRelay,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,7SA522 1A
ZJSA1E_ZITAGE-L2-7SJ62,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E4.ElmTerm\Cub_1.StaCubic\ZJSA1E_ZITAGE-L2-7SJ62.ElmRelay,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,7SJ62_1-1A
ZJSA1E_ZPARAE-L1-7SA522,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E9.ElmTerm\Cub_1.StaCubic\ZJSA1E_ZPARAE-L1-7SA522.ElmRelay,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,7SA522 1A
ZJSA1E_ZPARAE-L1-7SJ62,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E9.ElmTerm\Cub_1.StaCubic\ZJSA1E_ZPARAE-L1-7SJ62.ElmRelay,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,7SJ62_1-1A
ZJSA1E_ZITAGE-L2-7SA522,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E6(2).ElmTerm\Cub_1.StaCubic\ZJSA1E_ZITAGE-L2-7SA522.ElmRelay,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,7SA522 1A
ZJSA1E_ZITAGE-L2-7SJ62,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E6(2).ElmTerm\Cub_1.StaCubic\ZJSA1E_ZITAGE-L2-7SJ62.ElmRelay,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,7SJ62_1-1A
ZQU21D_ZPBLAD-L1-REL670,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\7.ElmTerm\Cub_1.StaCubic\ZQU21D_ZPBLAD-L1-REL670.ElmRelay,1,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,REL 670
RPSB 78,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\7.ElmTerm\Cub_1.StaCubic\ZQU21D_ZPBLAD-L1-REL670.ElmRelay\RPSB 78.ElmRelay,0,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,RPSB 78
PDIF 87,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\7.ElmTerm\Cub_1.StaCubic\ZQU21D_ZPBLAD-L1-REL670.ElmRelay\PDIF 87.ElmRelay,0,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,PDIF 87
PIOC,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\7.ElmTerm\Cub_1.StaCubic\ZQU21D_ZPBLAD-L1-REL670.ElmRelay\PIOC.ElmRelay,0,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,PIOC
PTOC 51_67,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\7.ElmTerm\Cub_1.StaCubic\ZQU21D_ZPBLAD-L1-REL670.ElmRelay\PTOC 51_67.ElmRelay,0,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,PTOC 51_67
PTOC 51N67N,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\7.ElmTerm\Cub_1.StaCubic\ZQU21D_ZPBLAD-L1-REL670.ElmRelay\PTOC 51N67N.ElmRelay,0,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,PTOC 51N67N
PTOF PTUF PFRC 81,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\7.ElmTerm\Cub_1.StaCubic\ZQU21D_ZPBLAD-L1-REL670.ElmRelay\PTOF PTUF PFRC 81.ElmRelay,0,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,PTOF PTUF PFRC 81
PTUV 27 PTOV 59,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\7.ElmTerm\Cub_1.StaCubic\ZQU21D_ZPBLAD-L1-REL670.ElmRelay\PTUV 27 PTOV 59.ElmRelay,0,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,PTUV 27 PTOV 59
ZMCPDIS,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\7.ElmTerm\Cub_1.StaCubic\ZQU21D_ZPBLAD-L1-REL670.ElmRelay\ZMCPDIS.ElmRelay,0,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,ZMCPDIS
ZMHPDIS,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\7.ElmTerm\Cub_1.StaCubic\ZQU21D_ZPBLAD-L1-REL670.ElmRelay\ZMHPDIS.ElmRelay,0,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,ZMHPDIS
ZMQPDIS,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\7.ElmTerm\Cub_1.StaCubic\ZQU21D_ZPBLAD-L1-REL670.ElmRelay\ZMQPDIS.ElmRelay,0,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,ZMQPDIS
SC Dir-Z,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\7.ElmTerm\Cub_1.StaCubic\ZQU21D_ZPBLAD-L1-REL670.ElmRelay\SC Dir-Z.ElmRelay,0,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,SC Dir-Z
ZQU21D_ZPBLAD-L1-SEL 311L,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\7.ElmTerm\Cub_1.StaCubic\ZQU21D_ZPBLAD-L1-SEL 311L.ElmRelay,1,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,SEL 311L-1A Differential
Out of step,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\7.ElmTerm\Cub_1.StaCubic\ZQU21D_ZPBLAD-L1-SEL 311L.ElmRelay\Out of step.ElmRelay,0,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,Out of step
ZQU11D_ZPVDCD-L1-REL670,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 1.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\ZQU11D_ZPVDCD-L1-REL670.ElmRelay,1,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 1,REL 670
RPSB 78,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 1.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\ZQU11D_ZPVDCD-L1-REL670.ElmRelay\RPSB 78.ElmRelay,0,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 1,RPSB 78
PDIF 87,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 1.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\ZQU11D_ZPVDCD-L1-REL670.ElmRelay\PDIF 87.ElmRelay,0,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 1,PDIF 87
PIOC,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 1.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\ZQU11D_ZPVDCD-L1-REL670.ElmRelay\PIOC.ElmRelay,0,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 1,PIOC
PTOC 51_67,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 1.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\ZQU11D_ZPVDCD-L1-REL670.ElmRelay\PTOC 51_67.ElmRelay,0,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 1,PTOC 51_67
PTOC 51N67N,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 1.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\ZQU11D_ZPVDCD-L1-REL670.ElmRelay\PTOC 51N67N.ElmRelay,0,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 1,PTOC 51N67N
PTOF PTUF PFRC 81,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 1.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\ZQU11D_ZPVDCD-L1-REL670.ElmRelay\PTOF PTUF PFRC 81.ElmRelay,0,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 1,PTOF PTUF PFRC 81
PTUV 27 PTOV 59,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 1.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\ZQU11D_ZPVDCD-L1-REL670.ElmRelay\PTUV 27 PTOV 59.ElmRelay,0,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 1,PTUV 27 PTOV 59
ZMCPDIS,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 1.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\ZQU11D_ZPVDCD-L1-REL670.ElmRelay\ZMCPDIS.ElmRelay,0,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 1,ZMCPDIS
ZMHPDIS,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 1.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\ZQU11D_ZPVDCD-L1-REL670.ElmRelay\ZMHPDIS.ElmRelay,0,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 1,ZMHPDIS
ZMQPDIS,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 1.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\ZQU11D_ZPVDCD-L1-REL670.ElmRelay\ZMQPDIS.ElmRelay,0,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 1,ZMQPDIS
SC Dir-Z,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 1.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\ZQU11D_ZPVDCD-L1-REL670.ElmRelay\SC Dir-Z.ElmRelay,0,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 1,SC Dir-Z
ZQU11D_ZPVDCD-L1-SEL 311L,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 1.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\ZQU11D_ZPVDCD-L1-SEL 311L.ElmRelay,1,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 1,SEL 311L-1A Differential
Out of step,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 1.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\ZQU11D_ZPVDCD-L1-SEL 311L.ElmRelay\Out of step.ElmRelay,0,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 1,Out of step
ZPVDCD_ZPBLAD-L1-SEL 311L,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\PVDC.ElmSite\ZPVDCD.ElmSubstat\L1.ElmTerm\Cub_1.StaCubic\ZPVDCD_ZPBLAD-L1-SEL 311L.ElmRelay,1,CIBAO SUR,NORTE,Expansión 345 kV,ZPVDCD,SEL 311L-5A Differential
Out of step,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\PVDC.ElmSite\ZPVDCD.ElmSubstat\L1.ElmTerm\Cub_1.StaCubic\ZPVDCD_ZPBLAD-L1-SEL 311L.ElmRelay\Out of step.ElmRelay,0,CIBAO SUR,NORTE,Expansión 345 kV,ZPVDCD,Out of step
PVDC MINA,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\PVDC.ElmSite\ZPVDCD.ElmSubstat\L2.ElmTerm\Cub_1.StaCubic\PVDC MINA.ElmRelay,0,CIBAO SUR,NORTE,Expansión 345 kV,ZPVDCD,Freq. 6 Steps
ZPVDCD_ZQU11D-L1-SEL 311L,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\PVDC.ElmSite\ZPVDCD.ElmSubstat\R1.ElmTerm\Cub_1.StaCubic\ZPVDCD_ZQU11D-L1-SEL 311L.ElmRelay,1,CIBAO SUR,NORTE,Expansión 345 kV,ZPVDCD,SEL 311L-5A Differential
Out of step,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\PVDC.ElmSite\ZPVDCD.ElmSubstat\R1.ElmTerm\Cub_1.StaCubic\ZPVDCD_ZQU11D-L1-SEL 311L.ElmRelay\Out of step.ElmRelay,0,CIBAO SUR,NORTE,Expansión 345 kV,ZPVDCD,Out of step
SULTANA DEL ESTE 2 <f,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Sultana del Este.ElmSite\ZSESTE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\SULTANA DEL ESTE 2 <f.ElmRelay,1,ESTE CERCANO,ESTE,ESTE 138 kV,ZSESTE,Frq-U</f<
SULTANA DEL ESTE 2 >f,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Sultana del Este.ElmSite\ZSESTE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\SULTANA DEL ESTE 2 >f.ElmRelay,1,ESTE CERCANO,ESTE,ESTE 138 kV,ZSESTE,Frq f>/dfdt
