loc_name,for_name,ruta,outserv,cpZone,cpArea,cpGrid,cpSubstat,typ_id
Phase Differential,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Haina.ElmSite\ZHAINE.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\ZHAINE_ZITABE-L2-SEL 311L.ElmRelay\Phase Differential.RelBiasidiff,1,SUR CERCANO,SUR,SUR 138 kV,ZHAINE,Phase Differential
I2 Differential,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Haina.ElmSite\ZHAINE.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\ZHAINE_ZITABE-L2-SEL 311L.ElmRelay\I2 Differential.RelBiasidiff,1,SUR CERCANO,SUR,SUR 138 kV,ZHAINE,I2 Differential
Ground Differential,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Haina.ElmSite\ZHAINE.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\ZHAINE_ZITABE-L2-SEL 311L.ElmRelay\Ground Differential.RelBiasidiff,1,SUR CERCANO,SUR,SUR 138 kV,ZHAINE,Ground Differential
87LP,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\ZITABE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZITABE_ZITAGE-L1-SEL 411L.ElmRelay\Differential.ElmRelay\87LP.RelBiasidiff,1,SUR CERCANO,SUR,SUR 138 kV,ZITABE,87LP
87LG,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\ZITABE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZITABE_ZITAGE-L1-SEL 411L.ElmRelay\Differential.ElmRelay\87LG.RelBiasidiff,1,SUR CERCANO,SUR,SUR 138 kV,ZITABE,87LG
87LQ,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\ZITABE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZITABE_ZITAGE-L1-SEL 411L.ElmRelay\Differential.ElmRelay\87LQ.RelBiasidiff,1,SUR CERCANO,SUR,SUR 138 kV,ZITABE,87LQ
Phase Differential,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\ZITABE.ElmSubstat\8.ElmTerm\Cub_1.StaCubic\ZITABE_ZHAINE-L1-SEL 311L.ElmRelay\Phase Differential.RelBiasidiff,1,SUR CERCANO,SUR,SUR 138 kV,ZITABE,Phase Differential
I2 Differential,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\ZITABE.ElmSubstat\8.ElmTerm\Cub_1.StaCubic\ZITABE_ZHAINE-L1-SEL 311L.ElmRelay\I2 Differential.RelBiasidiff,1,SUR CERCANO,SUR,SUR 138 kV,ZITABE,I2 Differential
Ground Differential,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\ZITABE.ElmSubstat\8.ElmTerm\Cub_1.StaCubic\ZITABE_ZHAINE-L1-SEL 311L.ElmRelay\Ground Differential.RelBiasidiff,1,SUR CERCANO,SUR,SUR 138 kV,ZITABE,Ground Differential
Phase Differential,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\ZITABE.ElmSubstat\9.ElmTerm\Cub_1.StaCubic\ZITABE_ZHAINE-L2-SEL 311L.ElmRelay\Phase Differential.RelBiasidiff,1,SUR CERCANO,SUR,SUR 138 kV,ZITABE,Phase Differential
I2 Differential,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\ZITABE.ElmSubstat\9.ElmTerm\Cub_1.StaCubic\ZITABE_ZHAINE-L2-SEL 311L.ElmRelay\I2 Differential.RelBiasidiff,1,SUR CERCANO,SUR,SUR 138 kV,ZITABE,I2 Differential
Ground Differential,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\ZITABE.ElmSubstat\9.ElmTerm\Cub_1.StaCubic\ZITABE_ZHAINE-L2-SEL 311L.ElmRelay\Ground Differential.RelBiasidiff,1,SUR CERCANO,SUR,SUR 138 kV,ZITABE,Ground Differential
87LP,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZITAGE_ZITABE-L1-SEL 411L.ElmRelay\Differential.ElmRelay\87LP.RelBiasidiff,1,SUR CERCANO,SUR,SUR 138 kV,ZITAGE,87LP
87LG,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZITAGE_ZITABE-L1-SEL 411L.ElmRelay\Differential.ElmRelay\87LG.RelBiasidiff,1,SUR CERCANO,SUR,SUR 138 kV,ZITAGE,87LG
87LQ,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZITAGE_ZITABE-L1-SEL 411L.ElmRelay\Differential.ElmRelay\87LQ.RelBiasidiff,1,SUR CERCANO,SUR,SUR 138 kV,ZITAGE,87LQ
