nombre,fuera_servicio,zona,area,red,ruta,barra_con,subest_con,barra_con_id,tipo,P_MW,Q_Mvar,S_MVA,cos_phi,escala,modo_entrada,aP,bP,cP,aQ,bQ,cQ
Demanda Granitos Bojos,0,SUR CERCANO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Granitos Bojos.ElmLod,69 kV Granitos Bojos,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Granitos Bojos.ElmTerm,,18.549999237060547,7.329999923706055,19.945711135864258,0.9300244450569153,1.0,PQ,,,,,,
Demanda 1 LAFZID,0,SUR CERCANO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda 1 LAFZID.ElmLod,3,ZPIISF9,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\ZPIISF9.ElmSubstat\3.ElmTerm,,4.710000038146973,2.0,5.117040157318115,0.9204539656639099,1.0,PQ,,,,,,
Demanda Multiparques,0,SUR CERCANO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Multiparques.ElmLod,3,ZMLTPF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZMLTPF.ElmSubstat\3.ElmTerm,,4.550000190734863,1.1699999570846558,4.698020935058594,0.9684929847717285,1.0,PQ,,,,,,
Demanda 1 REFIDOMSA,0,SUR CERCANO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda 1 REFIDOMSA.ElmLod,WRPETF(1),ZRPETF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\ZRPETF.ElmSubstat\WRPETF(1).ElmTerm,,0.10000000149011612,0.18000000715255737,0.20591260492801666,0.4856429398059845,1.0,PQ,,,,,,
Demanda Puerto de Haina,0,SUR CERCANO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Puerto de Haina.ElmLod,69 kV Puerto de Haina,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Puerto de Haina.ElmTerm,,0.6800000071525574,0.23999999463558197,0.7211102843284607,0.9429903030395508,1.0,PQ,,,,,,
Demanda Alambres Dominicano,0,SUR CERCANO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Alambres Dominicano.ElmLod,69 kV Alambres Dominicanos,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Alambres Dominicanos.ElmTerm,,0.07000000029802322,0.1599999964237213,0.17464248836040497,0.4008188545703888,1.0,PQ,,,,,,
Demanda ZF Nigua,0,SUR CERCANO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda ZF Nigua.ElmLod,69 kV ZF Nigua(1),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV ZF Nigua(1).ElmTerm,,0.5,0.23999999463558197,0.5546169877052307,0.9015230536460876,1.0,PQ,,,,,,
Demanda Acueducto Sur – Oeste,0,SUR PROFUNDO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Acueducto Sur – Oeste.ElmLod,69 kV Acueducto Sur-Oeste,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Acueducto Sur-Oeste.ElmTerm,,1.4500000476837158,0.5299999713897705,1.5438264608383179,0.9392247796058655,1.0,PQ,,,,,,
Demanda Ingenio Barahona,0,SUR PROFUNDO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Ingenio Barahona.ElmLod,69 kV Ingenio Barahona,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Ingenio Barahona.ElmTerm,,0.18000000715255737,0.07999999821186066,0.1969771534204483,0.9138116240501404,1.0,PQ,,,,,,
SSAA Las Damas,0,SUR PROFUNDO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Las Damas.ElmSite\SSAA Las Damas.ElmLod,WLDAMK(6),ZLDAMK,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Las Damas.ElmSite\ZLDAMK.ElmSubstat\WLDAMK(6).ElmTerm,,0.029999999329447746,0.009999999776482582,0.03162277489900589,0.9486833214759827,1.0,PQ,,,,,,
Demanda Las Damas,0,SUR PROFUNDO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Las Damas.ElmSite\Demanda Las Damas.ElmLod,WLDAMK(5),ZLDAMK,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Las Damas.ElmSite\ZLDAMK.ElmSubstat\WLDAMK(5).ElmTerm,,4.21999979019165,1.1200000047683716,4.366096496582031,0.9665383696556091,1.0,PQ,,,,,,
Demanda Zona Franca Barahona,0,SUR PROFUNDO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Zona Franca Barahona.ElmLod,69 kV ZF Barahona,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV ZF Barahona.ElmTerm,,0.6800000071525574,0.3100000023841858,0.7473286390304565,0.9099075794219971,1.0,PQ,,,,,,
Demanda Neyba,0,SUR PROFUNDO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Neyba.ElmLod,69 kV Neiba,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Neiba.ElmTerm,,8.4399995803833,2.7100000381469727,8.864405632019043,0.9521224498748779,1.0,PQ,,,,,,
Demanda Salinas,0,SUR PROFUNDO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Salinas.ElmLod,69 kV Salinas,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Salinas.ElmTerm,,0.8600000143051147,0.23000000417232513,0.8902246952056885,0.9660482406616211,1.0,PQ,,,,,,
Demanda Vicente Noble,0,SUR PROFUNDO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Vicente Noble.ElmLod,69 kV Vicente Noble,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Vicente Noble.ElmTerm,,6.309999942779541,2.2899999618530273,6.712689399719238,0.9400107264518738,1.0,PQ,,,,,,
SSAA Domingo Rodríguez,0,SUR MEDIO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Domingo Rodríguez.ElmSite\SSAA Domingo Rodríguez.ElmLod,Terminal Domingo Rodríguez 2,Domingo Rodríguez,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Domingo Rodríguez.ElmSite\Terminal Domingo Rodríguez 2.ElmTerm,,0.05000000074505806,0.019999999552965164,0.0538516491651535,0.9284766912460327,1.0,PQ,,,,,,
Demanda Las Matas Farfán,0,SUR MEDIO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Las Matas Farfán.ElmLod,69 kV Las Matas de Farfán,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Las Matas de Farfán.ElmTerm,,3.4200000762939453,1.1699999570846558,3.614595651626587,0.9461639523506165,1.0,PQ,,,,,,
Demanda Elías Piña,0,SUR MEDIO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Elías Piña.ElmLod,69 kV Elías Piña,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Elías Piña.ElmTerm,,2.690000057220459,0.8199999928474426,2.8122055530548096,0.9565445780754089,1.0,PQ,,,,,,
Demanda Cemento Colón,0,SUR CERCANO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Cemento Colón.ElmLod,69 kV Cemento Colón(Argos),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Cemento Colón(Argos).ElmTerm,,2.1600000858306885,0.7900000214576721,2.2999348640441895,0.9391570687294006,1.0,DEF,,,,,,
Demanda Yaguate,0,SUR CERCANO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Yaguate.ElmLod,Terminal Nizao-Najayo,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Terminal Nizao-Najayo.ElmTerm,,7.519999980926514,3.640000104904175,8.354640007019043,0.9000986218452454,1.0,DEF,,,,,,
Demanda Guanito 2,0,SUR MEDIO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Guanito 2.ElmLod,69 kV Guanito 2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Guanito 2.ElmTerm,,1.0499999523162842,0.44999998807907104,1.1423659324645996,0.9191449880599976,1.0,DEF,,,,,,
Demanda Acueducto INAPA SCN,0,SUR CERCANO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Acueducto INAPA SCN.ElmLod,69 kV Acueducto INAPA SCN,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Acueducto INAPA SCN.ElmTerm,,0.17000000178813934,0.09000000357627869,0.19235384464263916,0.8837879300117493,1.0,DEF,,,,,,
Demanda 2 Baní Matadero,0,SUR CERCANO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda 2 Baní Matadero.ElmLod,1,ZBMATF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\ZBMATF.ElmSubstat\1.ElmTerm,,0.009999999776482582,0.019999999552965164,0.022360678762197495,0.44721361994743347,1.0,DEF,,,,,,
Demanda Aeropuerto Barahona,0,SUR PROFUNDO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Aeropuerto Barahona.ElmLod,69kV Aeropuerto Barahona,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69kV Aeropuerto Barahona.ElmTerm,,0.029999999329447746,0.019999999552965164,0.036055512726306915,0.8320502638816833,1.0,PQ,,,,,,
Demanda 2 LAFZID,1,SUR CERCANO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda 2 LAFZID.ElmLod,4,ZPIISF9,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\ZPIISF9.ElmSubstat\4.ElmTerm,,0.0,0.0,0.0,1.0,1.0,PQ,,,,,,
Demanda SODOCAL,0,SUR CERCANO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda SODOCAL.ElmLod,69 kV SODOCAL,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV SODOCAL.ElmTerm,,0.18000000715255737,0.05000000074505806,0.18681542575359344,0.9635179042816162,1.0,PQ,,,,,,
Demanda Kilómetro 15 Azua,0,SUR MEDIO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Kilómetro 15 Azua.ElmLod,F3,ZKQAZF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\km 15 de Azua.ElmSite\ZKQAZF.ElmSubstat\F3.ElmTerm,,5.03000020980835,2.140000104904175,5.466305732727051,0.9201827645301819,1.0,PQ,,,,,,
Demanda Barahona Pueblo,0,SUR PROFUNDO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Barahona Pueblo.ElmLod,1,ZBARAF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\ZBARAF.ElmSubstat\1.ElmTerm,,11.8100004196167,3.799999952316284,12.406292915344238,0.9519363045692444,1.0,PC,,,,,,
SSAA Canoa Solar,0,SUR PROFUNDO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Canoa Solar.ElmSite\SSAA Canoa Solar.ElmLod,Terminal Canoa Solar,Canoa Solar,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Canoa Solar.ElmSite\Terminal Canoa Solar.ElmTerm,,0.0,0.0,0.0,1.0,1.0,DEF,,,,,,
Demanda Vallejuelo,0,SUR MEDIO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Vallejuelo.ElmLod,69 kV Vallejuelo,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Vallejuelo.ElmTerm,,0.8100000023841858,0.5099999904632568,0.957183301448822,0.8462328910827637,1.0,DEF,,,,,,
Demanda Ojiva,0,SUR CERCANO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Ojiva.ElmLod,69 kV Ojiva,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Ojiva.ElmTerm,,0.8600000143051147,0.05000000074505806,0.8614522814750671,0.9983141422271729,1.0,DEF,,,,,,
Demanda Quita Coraza,0,SUR PROFUNDO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Quita Coraza.ElmLod,69 kV Quita Coraza,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Quita Coraza.ElmTerm,,0.9300000071525574,0.0,0.9300000071525574,1.0,1.0,DEF,,,,,,
Demanda 2 Cítricos Nacionales,0,SUR CERCANO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda 2 Cítricos Nacionales.ElmLod,1,ZCINAF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZCINAF.ElmSubstat\1.ElmTerm,,0.8500000238418579,0.33000001311302185,0.9118114113807678,0.9322103261947632,1.0,DEF,,,,,,
Demanda 2 REFIDOMSA,0,SUR CERCANO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda 2 REFIDOMSA.ElmLod,WRPETF(3),ZRPETF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\ZRPETF.ElmSubstat\WRPETF(3).ElmTerm,,0.10000000149011612,0.18000000715255737,0.20591260492801666,0.4856429398059845,1.0,DEF,,,,,,
Demanda Khoury Industrial,0,SUR PROFUNDO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Khoury Industrial.ElmLod,69 kV Khoury Industrial,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Khoury Industrial.ElmTerm,,3.4100000858306885,2.119999885559082,4.015283107757568,0.8492552042007446,1.0,DEF,,,,,,
Demanda 2 Baní Pueblo,0,SUR CERCANO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda 2 Baní Pueblo.ElmLod,69 kV Baní Pueblo,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Baní Pueblo.ElmTerm,,8.899999618530273,5.550000190734863,10.48868465423584,0.8485334515571594,1.0,DEF,,,,,,
Demanda 2 Madre Vieja,0,SUR CERCANO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda 2 Madre Vieja.ElmLod,69 kV Madre Vieja,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Madre Vieja.ElmTerm,,6.090000152587891,3.7100000381469727,7.131072998046875,0.8540089726448059,1.0,DEF,,,,,,
Demanda 2 Villa Altagracia,1,SUR CERCANO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda 2 Villa Altagracia.ElmLod,WVALTF(2),ZVALTF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\ZVALTF.ElmSubstat\WVALTF(2).ElmTerm,,0.0,0.0,0.0,1.0,1.0,DEF,,,,,,
SSAA Haina TG,1,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Haina.ElmSite\SSAA Haina TG.ElmLod,Terminal Haina TG,Haina,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Haina.ElmSite\Terminal Haina TG.ElmTerm,,0.0,0.0,0.0,1.0,1.0,PQ,,,,,,
SSAA Valdesia,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Valdesia.ElmSite\SSAA Valdesia.ElmLod,Terminal Las Barías,Valdesia,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Valdesia.ElmSite\Terminal Las Barías.ElmTerm,,0.41999998688697815,0.18000000715255737,0.45694637298583984,0.9191450476646423,1.0,PQ,,,,,,
Demanda Valdesia,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Valdesia.ElmSite\Demanda Valdesia.ElmLod,Terminal Las Barías,Valdesia,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Valdesia.ElmSite\Terminal Las Barías.ElmTerm,,0.41999998688697815,0.25,0.48877397179603577,0.8592928647994995,1.0,PQ,,,,,,
SSAA Barahona Carbón,0,SUR PROFUNDO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Barahona Carbón.ElmSite\SSAA Barahona Carbón.ElmLod,Terminal Barahona Carbón,Barahona Carbón,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Barahona Carbón.ElmSite\Terminal Barahona Carbón.ElmTerm,,1.5199999809265137,0.6499999761581421,1.6531485319137573,0.9194576144218445,1.0,PQ,,,,,,
SSAA Jigüey 1,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Jiguey.ElmSite\SSAA Jigüey 1.ElmLod,Terminal Jigüey 1,Jiguey,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Jiguey.ElmSite\Terminal Jigüey 1.ElmTerm,,0.8899999856948853,0.3799999952316284,0.9677292704582214,0.9196786880493164,1.0,PQ,,,,,,
SSAA Jigüey 2,1,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Jiguey.ElmSite\SSAA Jigüey 2.ElmLod,Terminal Jigüey 2,Jiguey,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Jiguey.ElmSite\Terminal Jigüey 2.ElmTerm,,0.0,0.0,0.0,1.0,1.0,DEF,,,,,,
SSAA Aguacate 2,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\SSAA Aguacate 2.ElmLod,Terminal Aguacate 2,Aguacate,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\Terminal Aguacate 2.ElmTerm,,0.5199999809265137,0.2199999988079071,0.5646237730979919,0.9209672212600708,1.0,PQ,,,,,,
SSAA Aguacate 1,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\SSAA Aguacate 1.ElmLod,Terminal Aguacate 1,Aguacate,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\Terminal Aguacate 1.ElmTerm,,0.5199999809265137,0.2199999988079071,0.5646237730979919,0.9209672212600708,1.0,DEF,,,,,,
SSAA Monte Río Grupo 1,1,SUR MEDIO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\SSAA Monte Río Grupo 1.ElmLod,Terminal Monte Río 1,Monte Río,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\Terminal Monte Río 1.ElmTerm,,0.0,0.0,0.0,1.0,1.0,DEF,,,,,,
