nombre,ruta,outserv,cpZone,cpArea,cpGrid,cpSubstat,typ_id
0 dF/dt,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Frequency\EDAC_Cargas_dF/dt.TypRelay\EDAC CARGAS dF/dt.BlkDef\0 dF/dt.BlkSlot,0,,,,,
0 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Frequency\EDAC_Cargas_dF/dt.TypRelay\EDAC CARGAS dF/dt.BlkDef\0 Logic.BlkSlot,0,,,,,
1 F<,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Frequency\EDAC_Cargas_dF/dt.TypRelay\EDAC CARGAS dF/dt.BlkDef\1 F<.BlkSlot,0,,,,,
1 Start-dF/dt,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Frequency\EDAC_Cargas_dF/dt.TypRelay\EDAC CARGAS dF/dt.BlkDef\1 Start-dF/dt.BlkSlot,0,,,,,
1 dF/dt,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Frequency\EDAC_Cargas_dF/dt.TypRelay\EDAC CARGAS dF/dt.BlkDef\1 dF/dt.BlkSlot,0,,,,,
1 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Frequency\EDAC_Cargas_dF/dt.TypRelay\EDAC CARGAS dF/dt.BlkDef\1 Logic.BlkSlot,0,,,,,
2 F<,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Frequency\EDAC_Cargas_dF/dt.TypRelay\EDAC CARGAS dF/dt.BlkDef\2 F<.BlkSlot,0,,,,,
2 Start-dF/dt,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Frequency\EDAC_Cargas_dF/dt.TypRelay\EDAC CARGAS dF/dt.BlkDef\2 Start-dF/dt.BlkSlot,0,,,,,
2 dF/dt,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Frequency\EDAC_Cargas_dF/dt.TypRelay\EDAC CARGAS dF/dt.BlkDef\2 dF/dt.BlkSlot,0,,,,,
2 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Frequency\EDAC_Cargas_dF/dt.TypRelay\EDAC CARGAS dF/dt.BlkDef\2 Logic.BlkSlot,0,,,,,
3 F<,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Frequency\EDAC_Cargas_dF/dt.TypRelay\EDAC CARGAS dF/dt.BlkDef\3 F<.BlkSlot,0,,,,,
3 Start-dF/dt,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Frequency\EDAC_Cargas_dF/dt.TypRelay\EDAC CARGAS dF/dt.BlkDef\3 Start-dF/dt.BlkSlot,0,,,,,
3 dF/dt,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Frequency\EDAC_Cargas_dF/dt.TypRelay\EDAC CARGAS dF/dt.BlkDef\3 dF/dt.BlkSlot,0,,,,,
3 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Frequency\EDAC_Cargas_dF/dt.TypRelay\EDAC CARGAS dF/dt.BlkDef\3 Logic.BlkSlot,0,,,,,
4 F<,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Frequency\EDAC_Cargas_dF/dt.TypRelay\EDAC CARGAS dF/dt.BlkDef\4 F<.BlkSlot,0,,,,,
4 Start-dF/dt,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Frequency\EDAC_Cargas_dF/dt.TypRelay\EDAC CARGAS dF/dt.BlkDef\4 Start-dF/dt.BlkSlot,0,,,,,
4 dF/dt,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Frequency\EDAC_Cargas_dF/dt.TypRelay\EDAC CARGAS dF/dt.BlkDef\4 dF/dt.BlkSlot,0,,,,,
4 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Frequency\EDAC_Cargas_dF/dt.TypRelay\EDAC CARGAS dF/dt.BlkDef\4 Logic.BlkSlot,0,,,,,
5 F<,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Frequency\EDAC_Cargas_dF/dt.TypRelay\EDAC CARGAS dF/dt.BlkDef\5 F<.BlkSlot,0,,,,,
5 Start-dF/dt,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Frequency\EDAC_Cargas_dF/dt.TypRelay\EDAC CARGAS dF/dt.BlkDef\5 Start-dF/dt.BlkSlot,0,,,,,
5 dF/dt,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Frequency\EDAC_Cargas_dF/dt.TypRelay\EDAC CARGAS dF/dt.BlkDef\5 dF/dt.BlkSlot,0,,,,,
5 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Frequency\EDAC_Cargas_dF/dt.TypRelay\EDAC CARGAS dF/dt.BlkDef\5 Logic.BlkSlot,0,,,,,
6 F<,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Frequency\EDAC_Cargas_dF/dt.TypRelay\EDAC CARGAS dF/dt.BlkDef\6 F<.BlkSlot,0,,,,,
6 Start-dF/dt,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Frequency\EDAC_Cargas_dF/dt.TypRelay\EDAC CARGAS dF/dt.BlkDef\6 Start-dF/dt.BlkSlot,0,,,,,
6 dF/dt,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Frequency\EDAC_Cargas_dF/dt.TypRelay\EDAC CARGAS dF/dt.BlkDef\6 dF/dt.BlkSlot,0,,,,,
6 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Frequency\EDAC_Cargas_dF/dt.TypRelay\EDAC CARGAS dF/dt.BlkDef\6 Logic.BlkSlot,0,,,,,
Generator,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Frames\Frame Synchronous Generator IEEE.BlkDef\Generator.BlkSlot,0,,,,,
Governor and Turbine / Engine,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Frames\Frame Synchronous Generator IEEE.BlkDef\Governor and Turbine / Engine.BlkSlot,0,,,,,
V Transducer / I Compensation,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Frames\Frame Synchronous Generator IEEE.BlkDef\V Transducer / I Compensation.BlkSlot,0,,,,,
Voltage Regulator and Exciter,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Frames\Frame Synchronous Generator IEEE.BlkDef\Voltage Regulator and Exciter.BlkSlot,0,,,,,
Underexcitation Limiter,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Frames\Frame Synchronous Generator IEEE.BlkDef\Underexcitation Limiter.BlkSlot,0,,,,,
Overexcitation Limiter,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Frames\Frame Synchronous Generator IEEE.BlkDef\Overexcitation Limiter.BlkSlot,0,,,,,
Stator Current Limiter,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Frames\Frame Synchronous Generator IEEE.BlkDef\Stator Current Limiter.BlkSlot,0,,,,,
PF/VAR Controller,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Frames\Frame Synchronous Generator IEEE.BlkDef\PF/VAR Controller.BlkSlot,0,,,,,
Voltage Adjuster,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Frames\Frame Synchronous Generator IEEE.BlkDef\Voltage Adjuster.BlkSlot,0,,,,,
Power System Stabilizer,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Frames\Frame Synchronous Generator IEEE.BlkDef\Power System Stabilizer.BlkSlot,0,,,,,
Frequency Measurement,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Frames\Frame Synchronous Generator IEEE.BlkDef\Frequency Measurement.BlkSlot,0,,,,,
Voltage Measurement,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Frames\Frame Synchronous Generator IEEE.BlkDef\Voltage Measurement.BlkSlot,0,,,,,
Turbine/Engine Load Controller,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Frames\Frame Synchronous Generator IEEE.BlkDef\Turbine/Engine Load Controller.BlkSlot,0,,,,,
Generator,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 TV\User Defined Models\Frame Synchronous Generator IEEE.BlkDef\Generator.BlkSlot,0,,,,,
Governor and Turbine / Engine,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 TV\User Defined Models\Frame Synchronous Generator IEEE.BlkDef\Governor and Turbine / Engine.BlkSlot,0,,,,,
V Transducer / I Compensation,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 TV\User Defined Models\Frame Synchronous Generator IEEE.BlkDef\V Transducer / I Compensation.BlkSlot,0,,,,,
Voltage Regulator and Exciter,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 TV\User Defined Models\Frame Synchronous Generator IEEE.BlkDef\Voltage Regulator and Exciter.BlkSlot,0,,,,,
Underexcitation Limiter,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 TV\User Defined Models\Frame Synchronous Generator IEEE.BlkDef\Underexcitation Limiter.BlkSlot,0,,,,,
Overexcitation Limiter,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 TV\User Defined Models\Frame Synchronous Generator IEEE.BlkDef\Overexcitation Limiter.BlkSlot,0,,,,,
Stator Current Limiter,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 TV\User Defined Models\Frame Synchronous Generator IEEE.BlkDef\Stator Current Limiter.BlkSlot,0,,,,,
PF/VAR Controller,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 TV\User Defined Models\Frame Synchronous Generator IEEE.BlkDef\PF/VAR Controller.BlkSlot,0,,,,,
Voltage Adjuster,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 TV\User Defined Models\Frame Synchronous Generator IEEE.BlkDef\Voltage Adjuster.BlkSlot,0,,,,,
Power System Stabilizer,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 TV\User Defined Models\Frame Synchronous Generator IEEE.BlkDef\Power System Stabilizer.BlkSlot,0,,,,,
Frequency Measurement,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 TV\User Defined Models\Frame Synchronous Generator IEEE.BlkDef\Frequency Measurement.BlkSlot,0,,,,,
Voltage Measurement,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 TV\User Defined Models\Frame Synchronous Generator IEEE.BlkDef\Voltage Measurement.BlkSlot,0,,,,,
Turbine/Engine Load Controller,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 TV\User Defined Models\Frame Synchronous Generator IEEE.BlkDef\Turbine/Engine Load Controller.BlkSlot,0,,,,,
Ct,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Generic relays\F50N_F51N Neutral overcurrent.TypRelay\F50N_F51N.BlkDef\Ct.BlkSlot,0,,,,,
Measurement,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Generic relays\F50N_F51N Neutral overcurrent.TypRelay\F50N_F51N.BlkDef\Measurement.BlkSlot,0,,,,,
Ig>,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Generic relays\F50N_F51N Neutral overcurrent.TypRelay\F50N_F51N.BlkDef\Ig>.BlkSlot,0,,,,,
Ig>>,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Generic relays\F50N_F51N Neutral overcurrent.TypRelay\F50N_F51N.BlkDef\Ig>>.BlkSlot,0,,,,,
Ig>>>,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Generic relays\F50N_F51N Neutral overcurrent.TypRelay\F50N_F51N.BlkDef\Ig>>>.BlkSlot,0,,,,,
Output Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Generic relays\F50N_F51N Neutral overcurrent.TypRelay\F50N_F51N.BlkDef\Output Logic.BlkSlot,0,,,,,
Ct,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Generic relays\F50_F51  Phase overcurrent.TypRelay\F50_F51.BlkDef\Ct.BlkSlot,0,,,,,
Measurement,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Generic relays\F50_F51  Phase overcurrent.TypRelay\F50_F51.BlkDef\Measurement.BlkSlot,0,,,,,
I>,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Generic relays\F50_F51  Phase overcurrent.TypRelay\F50_F51.BlkDef\I>.BlkSlot,0,,,,,
I>>,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Generic relays\F50_F51  Phase overcurrent.TypRelay\F50_F51.BlkDef\I>>.BlkSlot,0,,,,,
I>>>,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Generic relays\F50_F51  Phase overcurrent.TypRelay\F50_F51.BlkDef\I>>>.BlkSlot,0,,,,,
I>>>>,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Generic relays\F50_F51  Phase overcurrent.TypRelay\F50_F51.BlkDef\I>>>>.BlkSlot,0,,,,,
Output Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Relay\Generic relays\F50_F51  Phase overcurrent.TypRelay\F50_F51.BlkDef\Output Logic.BlkSlot,0,,,,,
Sym Slot,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\Quisqueya 2\SYM Frame_no droop for identific.BlkDef\Sym Slot.BlkSlot,0,,,,,
Avr Slot,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\Quisqueya 2\SYM Frame_no droop for identific.BlkDef\Avr Slot.BlkSlot,0,,,,,
Gov Slot,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\Quisqueya 2\SYM Frame_no droop for identific.BlkDef\Gov Slot.BlkSlot,0,,,,,
File,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\Quisqueya 2\SYM Frame_no droop for identific.BlkDef\File.BlkSlot,0,,,,,
Pss Slot,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\Quisqueya 2\SYM Frame_no droop for identific.BlkDef\Pss Slot.BlkSlot,0,,,,,
Uel Slot,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\Quisqueya 2\SYM Frame_no droop for identific.BlkDef\Uel Slot.BlkSlot,0,,,,,
Oel Slot,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\Quisqueya 2\SYM Frame_no droop for identific.BlkDef\Oel Slot.BlkSlot,0,,,,,
Window,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\Quisqueya 2\SYM Frame_no droop for identific.BlkDef\Window.BlkSlot,0,,,,,
MeasBus1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\Quisqueya 2\SYM Frame_no droop for identific.BlkDef\MeasBus1.BlkSlot,0,,,,,
Compare,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\Quisqueya 2\SYM Frame_no droop for identific.BlkDef\Compare.BlkSlot,0,,,,,
Sym Slot,\Lib.IntLibrary\Dynamics\Arch\PF 2022 Models\DynPsse\Frm\SYM Frame_no droop.BlkDef\Sym Slot.BlkSlot,0,,,,,
Avr Slot,\Lib.IntLibrary\Dynamics\Arch\PF 2022 Models\DynPsse\Frm\SYM Frame_no droop.BlkDef\Avr Slot.BlkSlot,0,,,,,
Gov Slot,\Lib.IntLibrary\Dynamics\Arch\PF 2022 Models\DynPsse\Frm\SYM Frame_no droop.BlkDef\Gov Slot.BlkSlot,0,,,,,
Pss Slot,\Lib.IntLibrary\Dynamics\Arch\PF 2022 Models\DynPsse\Frm\SYM Frame_no droop.BlkDef\Pss Slot.BlkSlot,0,,,,,
Uel Slot,\Lib.IntLibrary\Dynamics\Arch\PF 2022 Models\DynPsse\Frm\SYM Frame_no droop.BlkDef\Uel Slot.BlkSlot,0,,,,,
Oel Slot,\Lib.IntLibrary\Dynamics\Arch\PF 2022 Models\DynPsse\Frm\SYM Frame_no droop.BlkDef\Oel Slot.BlkSlot,0,,,,,
MeasBus1,\Lib.IntLibrary\Dynamics\Arch\PF 2022 Models\DynPsse\Frm\SYM Frame_no droop.BlkDef\MeasBus1.BlkSlot,0,,,,,
Sym Slot,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Standard Models\Frm\SYM Frame_no droop_New.BlkDef\Sym Slot.BlkSlot,0,,,,,
Avr Slot,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Standard Models\Frm\SYM Frame_no droop_New.BlkDef\Avr Slot.BlkSlot,0,,,,,
Gov Slot,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Standard Models\Frm\SYM Frame_no droop_New.BlkDef\Gov Slot.BlkSlot,0,,,,,
Pss Slot,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Standard Models\Frm\SYM Frame_no droop_New.BlkDef\Pss Slot.BlkSlot,0,,,,,
Uel Slot,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Standard Models\Frm\SYM Frame_no droop_New.BlkDef\Uel Slot.BlkSlot,0,,,,,
Oel Slot,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Standard Models\Frm\SYM Frame_no droop_New.BlkDef\Oel Slot.BlkSlot,0,,,,,
MeasBus1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Standard Models\Frm\SYM Frame_no droop_New.BlkDef\MeasBus1.BlkSlot,0,,,,,
Sym Slot,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\SYM Frame_no droop.BlkDef\Sym Slot.BlkSlot,0,,,,,
Avr Slot,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\SYM Frame_no droop.BlkDef\Avr Slot.BlkSlot,0,,,,,
Gov Slot,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\SYM Frame_no droop.BlkDef\Gov Slot.BlkSlot,0,,,,,
