nombre,ruta,outserv,cpZone,cpArea,cpGrid,cpSubstat,typ_id
Ig>,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Terminal Palamara.ElmTerm\Cub_1.StaCubic\PALAK_TR1_DIST_50-51N.ElmRelay\Ig>.RelToc,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,,Ig>
I>,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Terminal Palamara.ElmTerm\Cub_1.StaCubic\PALAK_TR1_DIST_50-51.ElmRelay\I>.RelToc,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,,I>
I>>,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Terminal Palamara.ElmTerm\Cub_1.StaCubic\PALAK_TR1_DIST_50-51.ElmRelay\I>>.RelToc,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,,I>>
I>,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E7.ElmTerm\Cub_1.StaCubic\ZJSA2E_ZPAL1E-L1-7SA522.ElmRelay\I>.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,I>
H-Resist-IE>,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E7.ElmTerm\Cub_1.StaCubic\ZJSA2E_ZPAL1E-L1-7SA522.ElmRelay\H-Resist-IE>.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,H-Resist-IE>
Ip 51,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E7.ElmTerm\Cub_1.StaCubic\ZJSA2E_ZPAL1E-L1-7SJ62.ElmRelay\Ip 51.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,Ip 51
Iep 51N,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E7.ElmTerm\Cub_1.StaCubic\ZJSA2E_ZPAL1E-L1-7SJ62.ElmRelay\Iep 51N.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,Iep 51N
Ip 67 TOC,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E7.ElmTerm\Cub_1.StaCubic\ZJSA2E_ZPAL1E-L1-7SJ62.ElmRelay\Ip 67 TOC.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,Ip 67 TOC
Iep 67N TOC,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E7.ElmTerm\Cub_1.StaCubic\ZJSA2E_ZPAL1E-L1-7SJ62.ElmRelay\Iep 67N TOC.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,Iep 67N TOC
I2p 46 TOC,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E7.ElmTerm\Cub_1.StaCubic\ZJSA2E_ZPAL1E-L1-7SJ62.ElmRelay\I2p 46 TOC.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,I2p 46 TOC
Overload 49,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E7.ElmTerm\Cub_1.StaCubic\ZJSA2E_ZPAL1E-L1-7SJ62.ElmRelay\Overload 49.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,Overload 49
I>,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E8.ElmTerm\Cub_1.StaCubic\ZJSA2E_ZPAL1E-L2-7SA522.ElmRelay\I>.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,I>
H-Resist-IE>,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E8.ElmTerm\Cub_1.StaCubic\ZJSA2E_ZPAL1E-L2-7SA522.ElmRelay\H-Resist-IE>.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,H-Resist-IE>
Ip 51,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E8.ElmTerm\Cub_1.StaCubic\ZJSA2E_ZPAL1E-L2-7SJ62.ElmRelay\Ip 51.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,Ip 51
Iep 51N,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E8.ElmTerm\Cub_1.StaCubic\ZJSA2E_ZPAL1E-L2-7SJ62.ElmRelay\Iep 51N.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,Iep 51N
Ip 67 TOC,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E8.ElmTerm\Cub_1.StaCubic\ZJSA2E_ZPAL1E-L2-7SJ62.ElmRelay\Ip 67 TOC.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,Ip 67 TOC
Iep 67N TOC,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E8.ElmTerm\Cub_1.StaCubic\ZJSA2E_ZPAL1E-L2-7SJ62.ElmRelay\Iep 67N TOC.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,Iep 67N TOC
I2p 46 TOC,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E8.ElmTerm\Cub_1.StaCubic\ZJSA2E_ZPAL1E-L2-7SJ62.ElmRelay\I2p 46 TOC.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,I2p 46 TOC
Overload 49,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E8.ElmTerm\Cub_1.StaCubic\ZJSA2E_ZPAL1E-L2-7SJ62.ElmRelay\Overload 49.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,Overload 49
I>,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E3.ElmTerm\Cub_1.StaCubic\ZJSA1E_ZITAGE-L1-7SA522.ElmRelay\I>.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,I>
H-Resist-IE>,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E3.ElmTerm\Cub_1.StaCubic\ZJSA1E_ZITAGE-L1-7SA522.ElmRelay\H-Resist-IE>.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,H-Resist-IE>
Ip 51,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E3.ElmTerm\Cub_1.StaCubic\ZJSA1E_ZITAGE-L1-7SJ62.ElmRelay\Ip 51.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,Ip 51
Iep 51N,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E3.ElmTerm\Cub_1.StaCubic\ZJSA1E_ZITAGE-L1-7SJ62.ElmRelay\Iep 51N.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,Iep 51N
Ip 67 TOC,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E3.ElmTerm\Cub_1.StaCubic\ZJSA1E_ZITAGE-L1-7SJ62.ElmRelay\Ip 67 TOC.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,Ip 67 TOC
Iep 67N TOC,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E3.ElmTerm\Cub_1.StaCubic\ZJSA1E_ZITAGE-L1-7SJ62.ElmRelay\Iep 67N TOC.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,Iep 67N TOC
I2p 46 TOC,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E3.ElmTerm\Cub_1.StaCubic\ZJSA1E_ZITAGE-L1-7SJ62.ElmRelay\I2p 46 TOC.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,I2p 46 TOC
Overload 49,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E3.ElmTerm\Cub_1.StaCubic\ZJSA1E_ZITAGE-L1-7SJ62.ElmRelay\Overload 49.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,Overload 49
I>,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E4.ElmTerm\Cub_1.StaCubic\ZJSA1E_ZITAGE-L2-7SA522.ElmRelay\I>.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,I>
H-Resist-IE>,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E4.ElmTerm\Cub_1.StaCubic\ZJSA1E_ZITAGE-L2-7SA522.ElmRelay\H-Resist-IE>.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,H-Resist-IE>
Ip 51,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E4.ElmTerm\Cub_1.StaCubic\ZJSA1E_ZITAGE-L2-7SJ62.ElmRelay\Ip 51.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,Ip 51
Iep 51N,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E4.ElmTerm\Cub_1.StaCubic\ZJSA1E_ZITAGE-L2-7SJ62.ElmRelay\Iep 51N.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,Iep 51N
Ip 67 TOC,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E4.ElmTerm\Cub_1.StaCubic\ZJSA1E_ZITAGE-L2-7SJ62.ElmRelay\Ip 67 TOC.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,Ip 67 TOC
Iep 67N TOC,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E4.ElmTerm\Cub_1.StaCubic\ZJSA1E_ZITAGE-L2-7SJ62.ElmRelay\Iep 67N TOC.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,Iep 67N TOC
I2p 46 TOC,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E4.ElmTerm\Cub_1.StaCubic\ZJSA1E_ZITAGE-L2-7SJ62.ElmRelay\I2p 46 TOC.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,I2p 46 TOC
Overload 49,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E4.ElmTerm\Cub_1.StaCubic\ZJSA1E_ZITAGE-L2-7SJ62.ElmRelay\Overload 49.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,Overload 49
I>,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E9.ElmTerm\Cub_1.StaCubic\ZJSA1E_ZPARAE-L1-7SA522.ElmRelay\I>.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,I>
H-Resist-IE>,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E9.ElmTerm\Cub_1.StaCubic\ZJSA1E_ZPARAE-L1-7SA522.ElmRelay\H-Resist-IE>.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,H-Resist-IE>
Ip 51,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E9.ElmTerm\Cub_1.StaCubic\ZJSA1E_ZPARAE-L1-7SJ62.ElmRelay\Ip 51.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,Ip 51
Iep 51N,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E9.ElmTerm\Cub_1.StaCubic\ZJSA1E_ZPARAE-L1-7SJ62.ElmRelay\Iep 51N.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,Iep 51N
Ip 67 TOC,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E9.ElmTerm\Cub_1.StaCubic\ZJSA1E_ZPARAE-L1-7SJ62.ElmRelay\Ip 67 TOC.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,Ip 67 TOC
Iep 67N TOC,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E9.ElmTerm\Cub_1.StaCubic\ZJSA1E_ZPARAE-L1-7SJ62.ElmRelay\Iep 67N TOC.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,Iep 67N TOC
I2p 46 TOC,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E9.ElmTerm\Cub_1.StaCubic\ZJSA1E_ZPARAE-L1-7SJ62.ElmRelay\I2p 46 TOC.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,I2p 46 TOC
Overload 49,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E9.ElmTerm\Cub_1.StaCubic\ZJSA1E_ZPARAE-L1-7SJ62.ElmRelay\Overload 49.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,Overload 49
I>,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E6(2).ElmTerm\Cub_1.StaCubic\ZJSA1E_ZITAGE-L2-7SA522.ElmRelay\I>.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,I>
H-Resist-IE>,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E6(2).ElmTerm\Cub_1.StaCubic\ZJSA1E_ZITAGE-L2-7SA522.ElmRelay\H-Resist-IE>.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,H-Resist-IE>
Ip 51,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E6(2).ElmTerm\Cub_1.StaCubic\ZJSA1E_ZITAGE-L2-7SJ62.ElmRelay\Ip 51.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,Ip 51
Iep 51N,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E6(2).ElmTerm\Cub_1.StaCubic\ZJSA1E_ZITAGE-L2-7SJ62.ElmRelay\Iep 51N.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,Iep 51N
Ip 67 TOC,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E6(2).ElmTerm\Cub_1.StaCubic\ZJSA1E_ZITAGE-L2-7SJ62.ElmRelay\Ip 67 TOC.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,Ip 67 TOC
Iep 67N TOC,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E6(2).ElmTerm\Cub_1.StaCubic\ZJSA1E_ZITAGE-L2-7SJ62.ElmRelay\Iep 67N TOC.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,Iep 67N TOC
I2p 46 TOC,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E6(2).ElmTerm\Cub_1.StaCubic\ZJSA1E_ZITAGE-L2-7SJ62.ElmRelay\I2p 46 TOC.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,I2p 46 TOC
Overload 49,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Julio Sauri.ElmSite\ZJSAUD.ElmSubstat\E6(2).ElmTerm\Cub_1.StaCubic\ZJSA1E_ZITAGE-L2-7SJ62.ElmRelay\Overload 49.RelToc,1,SUR CERCANO,SUR,Expansión 345 kV,ZJSAUD,Overload 49
PTOC 51_67 1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\7.ElmTerm\Cub_1.StaCubic\ZQU21D_ZPBLAD-L1-REL670.ElmRelay\PTOC 51_67.ElmRelay\PTOC 51_67 1.RelToc,1,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,PTOC 51_67 1
PTOC 51_67 2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\7.ElmTerm\Cub_1.StaCubic\ZQU21D_ZPBLAD-L1-REL670.ElmRelay\PTOC 51_67.ElmRelay\PTOC 51_67 2.RelToc,1,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,PTOC 51_67 2
PTOC 51_67 3,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\7.ElmTerm\Cub_1.StaCubic\ZQU21D_ZPBLAD-L1-REL670.ElmRelay\PTOC 51_67.ElmRelay\PTOC 51_67 3.RelToc,1,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,PTOC 51_67 3
PTOC 51_67 4,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\7.ElmTerm\Cub_1.StaCubic\ZQU21D_ZPBLAD-L1-REL670.ElmRelay\PTOC 51_67.ElmRelay\PTOC 51_67 4.RelToc,1,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,PTOC 51_67 4
PTOC 51N_67N 1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\7.ElmTerm\Cub_1.StaCubic\ZQU21D_ZPBLAD-L1-REL670.ElmRelay\PTOC 51N67N.ElmRelay\PTOC 51N_67N 1.RelToc,1,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,PTOC 51N_67N 1
PTOC 51N_67N 2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\7.ElmTerm\Cub_1.StaCubic\ZQU21D_ZPBLAD-L1-REL670.ElmRelay\PTOC 51N67N.ElmRelay\PTOC 51N_67N 2.RelToc,1,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,PTOC 51N_67N 2
PTOC 51N_67N 3,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\7.ElmTerm\Cub_1.StaCubic\ZQU21D_ZPBLAD-L1-REL670.ElmRelay\PTOC 51N67N.ElmRelay\PTOC 51N_67N 3.RelToc,1,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,PTOC 51N_67N 3
PTOC 51N_67N 4,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\7.ElmTerm\Cub_1.StaCubic\ZQU21D_ZPBLAD-L1-REL670.ElmRelay\PTOC 51N67N.ElmRelay\PTOC 51N_67N 4.RelToc,1,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,PTOC 51N_67N 4
51P,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\7.ElmTerm\Cub_1.StaCubic\ZQU21D_ZPBLAD-L1-SEL 311L.ElmRelay\51P.RelToc,1,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,51P
51N,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\7.ElmTerm\Cub_1.StaCubic\ZQU21D_ZPBLAD-L1-SEL 311L.ElmRelay\51N.RelToc,1,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,51N
51Q,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 2.ElmSubstat\7.ElmTerm\Cub_1.StaCubic\ZQU21D_ZPBLAD-L1-SEL 311L.ElmRelay\51Q.RelToc,1,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 2,51Q
PTOC 51_67 1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\QUISQUEYA 1.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\ZQU11D_ZPVDCD-L1-REL670.ElmRelay\PTOC 51_67.ElmRelay\PTOC 51_67 1.RelToc,1,ESTE CERCANO,ESTE,Expansión 345 kV,QUISQUEYA 1,PTOC 51_67 1
