nombre,ruta,outserv,cpZone,cpArea,cpGrid,cpSubstat,typ_id
EDE 6 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\E9(1).ElmTerm\Cub_1.StaCubic\HAINAMOSA 138 dF/dt.ElmRelay\EDE 6 Logic.RelLslogic,1,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,6 Logic
EDE 1 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Villa Duarte.ElmSite\ZVDUAE.ElmSubstat\E2.ElmTerm\Cub_1.StaCubic\VILLA DUARTE 138.ElmRelay\EDE 1 Logic.RelLslogic,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZVDUAE,1 Logic
EDE 2 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Villa Duarte.ElmSite\ZVDUAE.ElmSubstat\E2.ElmTerm\Cub_1.StaCubic\VILLA DUARTE 138.ElmRelay\EDE 2 Logic.RelLslogic,1,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZVDUAE,2 Logic
EDE 3 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Villa Duarte.ElmSite\ZVDUAE.ElmSubstat\E2.ElmTerm\Cub_1.StaCubic\VILLA DUARTE 138.ElmRelay\EDE 3 Logic.RelLslogic,1,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZVDUAE,3 Logic
EDE 4 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Villa Duarte.ElmSite\ZVDUAE.ElmSubstat\E2.ElmTerm\Cub_1.StaCubic\VILLA DUARTE 138.ElmRelay\EDE 4 Logic.RelLslogic,1,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZVDUAE,4 Logic
EDE 5 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Villa Duarte.ElmSite\ZVDUAE.ElmSubstat\E2.ElmTerm\Cub_1.StaCubic\VILLA DUARTE 138.ElmRelay\EDE 5 Logic.RelLslogic,1,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZVDUAE,5 Logic
EDE 6 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Villa Duarte.ElmSite\ZVDUAE.ElmSubstat\E2.ElmTerm\Cub_1.StaCubic\VILLA DUARTE 138.ElmRelay\EDE 6 Logic.RelLslogic,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZVDUAE,6 Logic
EDS 1 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZMATAE.ElmSubstat\L4.ElmTerm\Cub_1.StaCubic\MATADERO.ElmRelay\EDS 1 Logic.RelLslogic,1,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZMATAE,1 Logic
EDS 2 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZMATAE.ElmSubstat\L4.ElmTerm\Cub_1.StaCubic\MATADERO.ElmRelay\EDS 2 Logic.RelLslogic,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZMATAE,2 Logic
EDS 3 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZMATAE.ElmSubstat\L4.ElmTerm\Cub_1.StaCubic\MATADERO.ElmRelay\EDS 3 Logic.RelLslogic,1,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZMATAE,3 Logic
EDS 4 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZMATAE.ElmSubstat\L4.ElmTerm\Cub_1.StaCubic\MATADERO.ElmRelay\EDS 4 Logic.RelLslogic,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZMATAE,4 Logic
EDS 5 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZMATAE.ElmSubstat\L4.ElmTerm\Cub_1.StaCubic\MATADERO.ElmRelay\EDS 5 Logic.RelLslogic,1,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZMATAE,5 Logic
EDS 6 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZMATAE.ElmSubstat\L4.ElmTerm\Cub_1.StaCubic\MATADERO.ElmRelay\EDS 6 Logic.RelLslogic,1,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZMATAE,6 Logic
EDS 0 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZMATAE.ElmSubstat\L4.ElmTerm\Cub_1.StaCubic\MATADERO dF/dt.ElmRelay\EDS 0 Logic.RelLslogic,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZMATAE,0 Logic
EDS 1 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZMATAE.ElmSubstat\L4.ElmTerm\Cub_1.StaCubic\MATADERO dF/dt.ElmRelay\EDS 1 Logic.RelLslogic,1,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZMATAE,1 Logic
EDS 2 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZMATAE.ElmSubstat\L4.ElmTerm\Cub_1.StaCubic\MATADERO dF/dt.ElmRelay\EDS 2 Logic.RelLslogic,1,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZMATAE,2 Logic
EDS 3 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZMATAE.ElmSubstat\L4.ElmTerm\Cub_1.StaCubic\MATADERO dF/dt.ElmRelay\EDS 3 Logic.RelLslogic,1,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZMATAE,3 Logic
EDS 4 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZMATAE.ElmSubstat\L4.ElmTerm\Cub_1.StaCubic\MATADERO dF/dt.ElmRelay\EDS 4 Logic.RelLslogic,1,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZMATAE,4 Logic
EDS 5 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZMATAE.ElmSubstat\L4.ElmTerm\Cub_1.StaCubic\MATADERO dF/dt.ElmRelay\EDS 5 Logic.RelLslogic,1,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZMATAE,5 Logic
EDS 6 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZMATAE.ElmSubstat\L4.ElmTerm\Cub_1.StaCubic\MATADERO dF/dt.ElmRelay\EDS 6 Logic.RelLslogic,1,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZMATAE,6 Logic
EDE 1 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Timbeque 2.ElmSite\ZTIM2E.ElmSubstat\L1.ElmTerm\Cub_1.StaCubic\TIMBEQUE 2 138.ElmRelay\EDE 1 Logic.RelLslogic,1,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZTIM2E,1 Logic
EDE 2 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Timbeque 2.ElmSite\ZTIM2E.ElmSubstat\L1.ElmTerm\Cub_1.StaCubic\TIMBEQUE 2 138.ElmRelay\EDE 2 Logic.RelLslogic,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZTIM2E,2 Logic
EDE 3 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Timbeque 2.ElmSite\ZTIM2E.ElmSubstat\L1.ElmTerm\Cub_1.StaCubic\TIMBEQUE 2 138.ElmRelay\EDE 3 Logic.RelLslogic,1,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZTIM2E,3 Logic
EDE 4 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Timbeque 2.ElmSite\ZTIM2E.ElmSubstat\L1.ElmTerm\Cub_1.StaCubic\TIMBEQUE 2 138.ElmRelay\EDE 4 Logic.RelLslogic,1,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZTIM2E,4 Logic
EDE 5 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Timbeque 2.ElmSite\ZTIM2E.ElmSubstat\L1.ElmTerm\Cub_1.StaCubic\TIMBEQUE 2 138.ElmRelay\EDE 5 Logic.RelLslogic,1,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZTIM2E,5 Logic
EDE 6 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Timbeque 2.ElmSite\ZTIM2E.ElmSubstat\L1.ElmTerm\Cub_1.StaCubic\TIMBEQUE 2 138.ElmRelay\EDE 6 Logic.RelLslogic,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZTIM2E,6 Logic
EDE 1 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R4.ElmTerm\Cub_1.StaCubic\LOS MINA 138 T2.ElmRelay\EDE 1 Logic.RelLslogic,1,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,1 Logic
EDE 2 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R4.ElmTerm\Cub_1.StaCubic\LOS MINA 138 T2.ElmRelay\EDE 2 Logic.RelLslogic,1,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,2 Logic
EDE 3 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R4.ElmTerm\Cub_1.StaCubic\LOS MINA 138 T2.ElmRelay\EDE 3 Logic.RelLslogic,1,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,3 Logic
EDE 4 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R4.ElmTerm\Cub_1.StaCubic\LOS MINA 138 T2.ElmRelay\EDE 4 Logic.RelLslogic,1,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,4 Logic
EDE 5 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R4.ElmTerm\Cub_1.StaCubic\LOS MINA 138 T2.ElmRelay\EDE 5 Logic.RelLslogic,1,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,5 Logic
EDE 6 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R4.ElmTerm\Cub_1.StaCubic\LOS MINA 138 T2.ElmRelay\EDE 6 Logic.RelLslogic,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,6 Logic
EDE 0 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R4.ElmTerm\Cub_1.StaCubic\LOS MINA 138 T2 dF/dt.ElmRelay\EDE 0 Logic.RelLslogic,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,0 Logic
EDE 1 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R4.ElmTerm\Cub_1.StaCubic\LOS MINA 138 T2 dF/dt.ElmRelay\EDE 1 Logic.RelLslogic,1,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,1 Logic
EDE 2 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R4.ElmTerm\Cub_1.StaCubic\LOS MINA 138 T2 dF/dt.ElmRelay\EDE 2 Logic.RelLslogic,1,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,2 Logic
EDE 3 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R4.ElmTerm\Cub_1.StaCubic\LOS MINA 138 T2 dF/dt.ElmRelay\EDE 3 Logic.RelLslogic,1,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,3 Logic
EDE 4 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R4.ElmTerm\Cub_1.StaCubic\LOS MINA 138 T2 dF/dt.ElmRelay\EDE 4 Logic.RelLslogic,1,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,4 Logic
EDE 5 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R4.ElmTerm\Cub_1.StaCubic\LOS MINA 138 T2 dF/dt.ElmRelay\EDE 5 Logic.RelLslogic,1,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,5 Logic
EDE 6 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R4.ElmTerm\Cub_1.StaCubic\LOS MINA 138 T2 dF/dt.ElmRelay\EDE 6 Logic.RelLslogic,1,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,6 Logic
EDE 1 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L7.ElmTerm\Cub_1.StaCubic\LOS MINA 138 T1.ElmRelay\EDE 1 Logic.RelLslogic,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,1 Logic
EDE 2 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L7.ElmTerm\Cub_1.StaCubic\LOS MINA 138 T1.ElmRelay\EDE 2 Logic.RelLslogic,1,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,2 Logic
EDE 3 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L7.ElmTerm\Cub_1.StaCubic\LOS MINA 138 T1.ElmRelay\EDE 3 Logic.RelLslogic,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,3 Logic
EDE 4 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L7.ElmTerm\Cub_1.StaCubic\LOS MINA 138 T1.ElmRelay\EDE 4 Logic.RelLslogic,1,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,4 Logic
EDE 5 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L7.ElmTerm\Cub_1.StaCubic\LOS MINA 138 T1.ElmRelay\EDE 5 Logic.RelLslogic,1,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,5 Logic
EDE 6 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L7.ElmTerm\Cub_1.StaCubic\LOS MINA 138 T1.ElmRelay\EDE 6 Logic.RelLslogic,1,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,6 Logic
EDS 1 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLPRAE.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\LOS PRADOS.ElmRelay\EDS 1 Logic.RelLslogic,1,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZLPRAE,1 Logic
EDS 2 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLPRAE.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\LOS PRADOS.ElmRelay\EDS 2 Logic.RelLslogic,1,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZLPRAE,2 Logic
EDS 3 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLPRAE.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\LOS PRADOS.ElmRelay\EDS 3 Logic.RelLslogic,1,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZLPRAE,3 Logic
EDS 4 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLPRAE.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\LOS PRADOS.ElmRelay\EDS 4 Logic.RelLslogic,1,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZLPRAE,4 Logic
EDS 5 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLPRAE.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\LOS PRADOS.ElmRelay\EDS 5 Logic.RelLslogic,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZLPRAE,5 Logic
EDS 6 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLPRAE.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\LOS PRADOS.ElmRelay\EDS 6 Logic.RelLslogic,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZLPRAE,6 Logic
EDS 0 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLPRAE.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\LOS PRADOS dF/dt.ElmRelay\EDS 0 Logic.RelLslogic,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZLPRAE,0 Logic
EDS 1 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLPRAE.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\LOS PRADOS dF/dt.ElmRelay\EDS 1 Logic.RelLslogic,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZLPRAE,1 Logic
EDS 2 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLPRAE.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\LOS PRADOS dF/dt.ElmRelay\EDS 2 Logic.RelLslogic,1,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZLPRAE,2 Logic
EDS 3 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLPRAE.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\LOS PRADOS dF/dt.ElmRelay\EDS 3 Logic.RelLslogic,1,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZLPRAE,3 Logic
EDS 4 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLPRAE.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\LOS PRADOS dF/dt.ElmRelay\EDS 4 Logic.RelLslogic,1,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZLPRAE,4 Logic
EDS 5 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLPRAE.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\LOS PRADOS dF/dt.ElmRelay\EDS 5 Logic.RelLslogic,1,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZLPRAE,5 Logic
EDS 6 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLPRAE.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\LOS PRADOS dF/dt.ElmRelay\EDS 6 Logic.RelLslogic,1,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZLPRAE,6 Logic
EDS 1 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZUASDE.ElmSubstat\L3.ElmTerm\Cub_1.StaCubic\UASD 138.ElmRelay\EDS 1 Logic.RelLslogic,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZUASDE,1 Logic
EDS 2 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZUASDE.ElmSubstat\L3.ElmTerm\Cub_1.StaCubic\UASD 138.ElmRelay\EDS 2 Logic.RelLslogic,1,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZUASDE,2 Logic
EDS 3 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZUASDE.ElmSubstat\L3.ElmTerm\Cub_1.StaCubic\UASD 138.ElmRelay\EDS 3 Logic.RelLslogic,1,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZUASDE,3 Logic
EDS 4 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZUASDE.ElmSubstat\L3.ElmTerm\Cub_1.StaCubic\UASD 138.ElmRelay\EDS 4 Logic.RelLslogic,1,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZUASDE,4 Logic
EDS 5 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZUASDE.ElmSubstat\L3.ElmTerm\Cub_1.StaCubic\UASD 138.ElmRelay\EDS 5 Logic.RelLslogic,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZUASDE,5 Logic
EDS 6 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZUASDE.ElmSubstat\L3.ElmTerm\Cub_1.StaCubic\UASD 138.ElmRelay\EDS 6 Logic.RelLslogic,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZUASDE,6 Logic
EDE 0 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZEBRIE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\EL BRISAL.ElmRelay\EDE 0 Logic.RelLslogic,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZEBRIE,0 Logic
EDE 1 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZEBRIE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\EL BRISAL.ElmRelay\EDE 1 Logic.RelLslogic,1,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZEBRIE,1 Logic
EDE 2 Logic,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZEBRIE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\EL BRISAL.ElmRelay\EDE 2 Logic.RelLslogic,1,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZEBRIE,2 Logic
