kind,name,from_w,to_w,loading_percent,p_from_mw,hour
line,69 kV Derivación Tamarindo,WTAMAF,WXTMRF,5.115125548759974,-2.7914074619996856,h_07
line,69 kV Derivación INCA La Isabela_b,WIISAF,WXIISF,0.236086779642952,-0.0936500000016649,h_07
line,69 kV Dajao – Monte Plata Solar_a,WDJAOF,WXSPRF,60.45525911141855,40.27790046524504,h_07
line,69 kV Arroyo Hondo – Kilómetro 10.5_b,WKDMEF,WXCARF,40.65094013402242,-27.97146030500055,h_07
line,69 kV Arroyo Hondo – Kilómetro 10.5_a,WAHONF,WXCARF,42.90091647743973,29.595373049126955,h_07
line,69 kV Hainamosa – Boca Chica(Tamarindo)d,WXBASF,WXMARF,21.858386814158372,6.6749418062495725,h_07
line,69 kV Hainamosa – Boca Chica(Tamar(1),WXMARF,WXZBVF,22.21544519063864,7.118113343083402,h_07
line,69 kV Boca Chica – Mata de Palma_e,WXZBVF,WXGRMF,15.266783530032102,7.836908156853665,h_07
line,69 kV Boca Chica – Mata de Palma_d,WXGRMF,WXKVNF,13.99661378249272,7.373515679401634,h_07
line,69 kV Derivación ZF Multinodal Caucedo,WXPCIF,WZMCAF,5.333150085924159,2.232845547228039,h_07
line,69 kV Boca Chica – Acueducto Brujuela_a,WXCA2F,WXCATF,20.983253073129653,-12.771635202466033,h_07
line,69 kV Derivación Cartonera del Caribe_b,WCCARF,WXZAMF,1.4751219170670016,-0.7860668750011417,h_07
line,69 kV Bayona – Palamara_a,,WXHNUF,0.029887498274252963,1.4545217625633774e-12,h_07
line,69 kV Bayona – Palamara_b,WXHNUF,WXCABF,7.776634786419787,-5.5133916351504775,h_07
line,69 kV Arroyo Hondo – Capotillo_c,WXPETF,WXSKAF,1.5575974325898574,1.1325667192014235,h_07
line,69 kV Arroyo Hondo – Capotillo_d,WXSKAF,,0.016791829968244736,9.491993702866694e-10,h_07
line,69 kV Palamara – Plastifar_c,WXNOVF,WPLASF,16.939074687487967,7.2510223803744775,h_07
line,69 kV Derivación Plastifar,WXNOVF,WXPLAF,8.026819243900125,6.124242277453724,h_07
line,69 kV La Cuarenta – Timbeque 2_a,WXINAF,WLCUAF,18.40028773619686,13.25657725167297,h_07
line,69 kV Timbeque – Villa Duarte_a,WDESPF,WXMOLF,40.73447453326053,30.511578760900594,h_07
line,69 kV Derivación G. Ramos Charles,WXINVF,WGRCHF,1.2380102464707725,0.49313023988300575,h_07
line,69 kV Derivación ZF San Isidro,WZSISF,WXZHAF,7.951965622075607,-3.410444319611925,h_07
line,69 kV INCA km 22 – Palamara_d,WXPLCF,WXIPSF,62.84432541134055,48.8496126381174,h_07
line,69 kV Arroyo Hondo – La Cuarenta,WAHONF,,0.07612159961497598,8.683163853097269e-08,h_07
line,69 kV Los Mina – Villa Duarte,WLMINF,WVDU1F,18.15872416353486,-3.943919788729086,h_07
line,69 kV Hainamosa – Invivienda_a,WXTH1F,WINVBF,43.6625922766006,32.370175422540925,h_07
line,69 kV Palamara – Madre Vieja_g,WXARDF,WXTISF,29.678116039800855,21.33923141221915,h_07
line,69 kV Palamara – Madre Vieja_h,WXTISF,WMVIEF,29.497266154336003,21.30014163192194,h_07
line,69 kV Boca Chica – Mata de Palma_a,WXLPAF,WMPALF,13.153407987242993,-10.037025914040388,h_07
line,69 kV Derivación ZF San Isidro_a,WXZHAF,WXINVF,7.93505755823562,-3.414140034499776,h_07
line,69 kV Derivación Parque Industrial DISDO,WXDISF,WDISDF,7.830918035301118,5.671449554963108,h_07
line,69 kV Derivación Maranatha,WXMARF,WMARAF,0.6044464851665444,-0.4563704351194959,h_07
line,Derivación 69 kV CCN,WPLCCF,WXPLCF,0.8320074224689569,-0.6145277089998773,h_07
line,69 kV Derivación Templastisa_a,WXTH1F,WXTH2F,0.010260704229244282,2.671312093553662e-10,h_07
line,69 kV Derivación Templastisa_b,WXTH2F,WTHAIF,0.006969535397223854,6.716041089651748e-11,h_07
line,69 kV Dajao – Martí,WDJAOF,WMARTF,19.276092713272984,-14.441178070269162,h_07
line,69 kV Derivación Las Parras,WXLPAF,WLPARF,0.8768407603028929,0.6356392424215482,h_07
line,69 kV Derivación ZF Hainamosa,WXZHAF,WZHAIF,0.0152212518151832,3.966873309603119e-10,h_07
line,345 kV Bonao 3 – El Naranjo L1,WNAR3D,WBO31D,16.86050655753469,-200.05005248363315,h_07
line,345 kV Bonao 3 – El Naranjo L2,WNAR3D,WBO31D,16.86050655753469,-200.05005248363315,h_07
line,345 kV Bonao 3 – Julio Sauri_a,WXJS3D,WBO31D,11.760189637441842,141.57488782017845,h_07
line,345 kV Bonao 3 – Julio Sauri_b,WXJS3D,WJSA1D,11.796678830882433,-141.5748878201796,h_07
line,230 kV Bonao 3 – PVDC_a,WXPV1D,WXBO2D,22.450055827439936,-106.45652648197101,h_07
line,230 kV Bonao 3 – Quisqueya 2_a,WXPV3D,WXBO2D,3.5257907083265683,-15.240752686597428,h_07
line,230 kV Bonao 3 – Quisqueya 2_b,WQU21D,WXPV3D,4.2501115651568036,-15.210838066063195,h_07
line,230 kV PVDC – Quisqueya 1_b,WQU21D,WXPV2D,4.338996829796959,10.242427068681103,h_07
line,230 kV PVDC – Quisqueya 1_a,WPVDCD,WXPV2D,2.107036048382262,-10.219171476856259,h_07
line,230 kV Bonao 3 – PVDC_b,WXPV1D,WPVDCD,22.2762312324502,106.45652648196926,h_07
line,345 kV Bonao 3 – Guerra_a,WXJS4D,WBO31D,4.772994400310053,50.70823804356029,h_07
line,345 kV Guerra – Julio Sauri_b,WXGUED,WJSA1D,5.743380992230168,-64.2870869535111,h_07
line,345 kV Julio Sauri – Punta Catalina L1,WPCA1D,WJSA1D,17.908560589059917,293.0750075071792,h_07
line,345 kV Bonao 3 – Guerra_b,WXJS4D,WGUE2D,5.371398605485389,-50.7082380435599,h_07
line,345 kV Guerra – Julio Sauri_a,WXGUED,WGUE2D,6.237610465853216,64.28708695351092,h_07
line,138 kV SPM – SPM 2_b,WXLO3E,WSP2CE,36.19594099773305,-49.442752705897554,h_07
line,138 kV Los Orígenes – SPM 2_b,WXLO2E,WSP2CE,30.597531532067684,-41.829078946594386,h_07
line,138 kV Cotoperí – La Romana,WCOTAE,WLROME,11.201722706191612,-15.076302482998344,h_07
line,138 kV Coastal – SPM_b,WSPMAE,WXCO1E,23.144254046962196,36.465070603873585,h_07
line,138 kV Cumayasa – SPM_b,WSPMAE,WXCO2E,32.981916710856176,52.08299656036633,h_07
line,138 kV CEMEX – SPM 2,WCEMEE,WSP2CE,15.945946711283412,-48.96330860904711,h_07
line,138 kV Juan Dolio – SPM 2_a,WXJD3E,WJDO1E,15.84290146205747,50.29407864240726,h_07
line,138 kV Juan Dolio – SPM 2_b,WXJD3E,WSP2CE,15.830300770300779,-50.29407864240759,h_07
line,138 kV CIP La Luisa – SPM 2_b,WSP2CE,WXCL3E,9.097078562608232,28.38474340686043,h_07
line,138 kV El Seibo – Higüey,WESEIE,WHIGUE,10.460112951837658,15.994313166648,h_07
line,138 kV SPM – SPM 2_a,WXLO3E,WSPMAE,31.010176636908547,49.44275270589652,h_07
line,138 kV Los Orígenes – SPM 2_a,WXLO2E,WLORIE,26.210145387358324,41.82907894661197,h_07
line,138 kV Los Orígenes – SPM_b,WSPMAE,WXLO1E,36.0394419825388,-55.70851859057072,h_07
line,138 kV Los Orígenes – SPM_a,WXLO1E,WLORIE,36.03444793014093,-55.71987399367996,h_07
line,138 kV CIP La Luisa – SPM 2_a,WXCL3E,WCLUIE,9.10522200226901,28.3087136521782,h_07
line,138 kV Derivación Sultana del Este,WSESTE,WXSESE,2.2840535308865975,-0.002620287951867398,h_07
line,138 kV San Pedro Bio-Energy – SPM 2_b,WXSP1E,WSP2CE,9.303974077493432,-29.676002204985558,h_07
line,138kV SP Bio-Energy – SPM_a,WSPBEE,WXSP2E,17.381907227156503,54.3207349765909,h_07
line,138kV SP Bio-Energy – SPM_b,WXSESE,WXSP2E,17.39128904163174,-54.299288909939705,h_07
line,138 kV San Pedro Bio-Energy – SPM 2_a,WXSP1E,WSPBEE,9.299124272816302,29.676002204977337,h_07
line,138 kV Cotoperí – Higüey,WCOTAE,WHIGUE,16.935947402269083,24.551502482998387,h_07
line,138 kV Cumayasa – La Romana_b,WXCU2E,WLROME,37.40389970609924,58.446793014603095,h_07
line,138 kV Coastal – La Romana_c,WXCU3E,WLROME,31.139279700190293,48.535780008384585,h_07
line,138 kV El Soco – SPM 2_b,WXPSEE,WSP2CE,23.25512671939344,-35.487153955007116,h_07
line,138 kV El Seibo – Hato Mayor 2,WHMA2E,WESEIE,15.494639630816136,23.93179023147729,h_07
line,138 kV El Soco – Hato Mayor 2_a,WXES2E,WESOCE,28.88012309659796,-44.70768724062115,h_07
line,138 kV El Soco – SPM 2_a,WXPSEE,WESOCE,23.264504757515855,35.487153955004096,h_07
line,138 kV El Soco – Hato Mayor 2_b,WXES2E,WHMA2E,29.10471875982657,44.70768724062115,h_07
line,138 kV Cumayasa – SPM_a,WXCU1E,WCUMAE,33.07627265212464,51.561378634975185,h_07
line,138 kV Cumayasa – La Romana_a,WCUMAE,WXCU2E,37.37577436665288,58.45322169699385,h_07
line,138 kV Cumayasa – SPM_c,WXCO2E,WXCU1E,33.07496749117089,51.91135707906933,h_07
line,138 kV Coastal – La Romana_b,WXCO3E,WXCU3E,31.10568025481335,48.845383342316744,h_07
line,138 kV Coastal – SPM_a,WXCO1E,WCOAPE,23.16549229538694,36.380625762738255,h_07
line,138 kV Coastal – La Romana_a,WCOAPE,WXCO3E,31.024660723483876,48.90500553584557,h_07
line,138kV SP Bio-Energy – SPM_c,WXSESE,WSPMAE,34.13132627265757,54.29651905232969,h_07
line,138 kV Bonao 2 – Palamara L2,WBO21E,WPAL1E,39.51097376168977,-49.9875422451626,h_07
line,138 kV Bonao 2 – Palamara L1,WBO21E,WPAL1E,39.51097376168977,-49.9875422451626,h_07
line,138 kV Canabacoa – ZF Santiago_b,WXNIBE,WCAN1E,15.408103051702208,20.93086192397797,h_07
line,138 kV Navarrete 2 – Valverde Mao_a,WNA21E,WXCE2E,22.015254417484055,34.72064137606131,h_07
line,138 kV La Gallera – ZF Santiago,WLGA1E,WZSA1E,31.544615219036892,-49.55885250482146,h_07
line,138 kV Canabacoa – Nibaje_a,WCAN1E,WXNI3E,6.611681323806752,8.423394886846737,h_07
line,138 kV Canabacoa – La Gallera,WLGA1E,WCAN1E,4.40890998210247,6.1148405940968615,h_07
line,138 kV Bonao 2 – Canabacoa L1,WBO21E,WCAN1E,18.193680908935395,24.244579141415418,h_07
line,138 kV Bonao 2 – Canabacoa L2,WBO21E,WCAN1E,18.193680908935395,24.244579141415418,h_07
line,138 kV Canabacoa – Tavera L1,WTAV2E,WCAN1E,0.3347609084923091,0.5896509678529517,h_07
line,138 kV Canabacoa – Tavera L2,WTAV2E,WCAN1E,0.3347609084923091,0.5896509678529517,h_07
line,138 kV Agua Clara – Navarrete 2_c,WNA21E,WXCE1E,2.666756012097721,4.109210658763085,h_07
line,138 kV Navarrete 2 – Valverde Mao_b,WXCE2E,WVMA1E,22.077859723082103,34.52853069130355,h_07
line,138 kV Nagua 2 – Pimentel,WPIM1E,WNAG2E,34.3042434015603,53.71507427048752,h_07
line,138 kV Pimentel – SFM,WSFM1E,WPIM1E,19.611790024842072,23.30928855734,h_07
line,138 kV Los Guzmancito – Puerto Plata 2_b,WPP21E,WXLG2E,21.56259414447898,-68.66109206082362,h_07
line,138 kV Monción – Valverde Mao_a,WMONCE,WXCQ2E,10.596322338292149,-16.705836189505604,h_07
line,138 kV Monción – Valverde Mao_b,WXCQ2E,WVMA1E,10.59088294019853,-16.731082824558918,h_07
line,138 kV Dajabón – Santiago Rodríguez_b,WSRODE,WXSR2E,0.7181822873623801,-0.13410264588359322,h_07
line,138 kV Monción – Santiago Rodríguez_b,WXSR1E,WXCQ1E,11.779367930290947,-17.670849449697975,h_07
line,138 kV Monción – Santiago Rodríguez_a,WXCQ1E,WMONCE,11.617630236861629,-17.709181096233966,h_07
line,138 kV Dajabón – Santiago Rodríguez_a,WDAJAE,WXSR2E,0.8348669602754518,0.13411911812629468,h_07
line,138 kV Moca – Salcedo,WMOCAE,WSALCE,55.57474551851964,86.39135418110533,h_07
line,138 kV Salcedo – SFM,WSALCE,WSFM1E,47.2845804333987,72.02234185380655,h_07
line,138 kV Sánchez – Samaná,WSANCE,WSAMAE,6.442281876117758,9.168428012081122,h_07
line,138 kV Nagua 2 – Sánchez,WNAG2E,WSANCE,16.0782021770022,24.400183588600356,h_07
line,138 kV Canabacoa – Moca,WCAN1E,WMOCAE,67.12471653483824,106.25453420951143,h_07
line,138 kV Canabacoa – ZF Santiago_a,WZSA1E,WXNIBE,15.414038576607272,20.954880892871447,h_07
line,138 kV Nibaje – ZF Santiago_b,WZSA1E,WXNI2E,28.78597757827751,39.03469550176897,h_07
line,138 kV Puerto Plata 2 – ZF Santiago L2,,,,0.0,h_07
line,138 kV Puerto Plata 2 – San Felipe L2,WSFEL2,WPP21E,0.07176521188491596,-3.297372329664119e-13,h_07
line,138 kV López Angostura – Tavera,WLANGE,WTAV2E,4.545434696673462,7.149567185598663,h_07
line,138 kV Bonao 2 – Bonao 3 L1,WBO31E,WBO21E,6.664254575275752,18.81196367641403,h_07
line,138 kV El Naranjo – Puerto Plata 2_a,WNAR1E,WXNV2E,8.559901979692071,19.21049151817988,h_07
line,138 kV Bonao 2 – Bonao 3 L2,WBO31E,WBO21E,6.664254575275752,18.81196367641403,h_07
line,138 kV Monción – Santiago Rodríguez_c,WXSR1E,WSRODE,11.78910699087117,17.670849449697283,h_07
line,138 kV Puerto Plata 2 – San Felipe L1,,,,0.0,h_07
line,138 kV Agua Clara – Navarrete 2_b,WXCE1E,WXAC2E,2.6913532395839694,4.106559443962805,h_07
line,138 kV Guanillo – Guayubín_b,WXGN1E,WGUAYE,16.87843551986841,26.324557941502935,h_07
line,138 kV Agua Clara – Guanillo_b,WXAC1E,WXGN2E,9.02217259081343,14.188861082295398,h_07
line,138 kV Agua Clara – Navarrete 2_a,WXAC2E,WACLAE,2.7368466338716964,4.104695535571261,h_07
line,138 kV Agua Clara – Guanillo_c,WXAC1E,WACLAE,8.97077634536951,-14.18886108229557,h_07
line,138 kV Agua Clara – Guanillo_a,WXGN2E,WGNLLE,9.12035909568909,14.177937757832524,h_07
line,138 kV Guanillo – Guayubín_a,WXGN1E,WGNLLE,16.834641367605556,-26.324557941502402,h_07
line,138 kV Matrisol – Río San Juan_b,WRSJUE,WX2MTE,3.7793503748385575,-5.355618615714105,h_07
line,138 kV Guayubín – Monte Cristi_b,WGUAYE,WMONTE,17.89580059041646,27.59448263337611,h_07
line,138 kV Los Guzmancito – Navarrete 2_b,WXLG1E,WNA21E,4.615699813166008,-1.6237449872094165,h_07
line,138 kV El Naranjo – Puerto Plata 2_c,WXLG3E,WPP21E,7.565779031226794,19.09425177770292,h_07
line,138 kV El Naranjo – Puerto Plata 2_b,WXNV2E,WXLG3E,8.075646981289033,19.15192451485573,h_07
line,138 kV Los Guzmancito – Navarrete 2_a,WXLG1E,WLGUZE,3.8362849329518833,1.6237449872098069,h_07
line,138 kV Los Guzmancito – Puerto Plata 2_a,WXLG2E,WLGUZE,21.604792688142812,-68.76385087601861,h_07
line,138 kV Matrisol – Nagua 2_b,WX1MTE,WNAG2E,3.442892306328348,-5.270644561235546,h_07
line,138 kV Dajabón – Monte Cristi,WMONTE,WDAJAE,6.085260416473981,9.419929292166767,h_07
line,138 kV El Naranjo – Navarrete 2,WNAR1E,WNA21E,4.776621676070716,0.7942881635515708,h_07
line,138 kV Canabacoa – Nibaje_b,WXNI3E,WNIBAE,6.65337702100815,8.419045027225383,h_07
line,138 kV Nibaje – ZF Santiago_a,WXNI2E,WNIBAE,28.79422781965196,38.95095065817944,h_07
line,138 kV Bonao 3 – FALCONDO,WFALCE,WBO31E,0.12167998559583784,1.059352062001832e-12,h_07
line,138 kV Canabacoa – El Naranjo L2,WCAN1E,WNAR1E,27.341358259606363,-86.57812978355189,h_07
line,138 kV Canabacoa – El Naranjo L1,WCAN1E,WNAR1E,27.341358259606363,-86.57812978355189,h_07
line,138 kV El Naranjo – ZF Santiago L2,WNAR1E,WZSA1E,32.374790498205805,103.07135445324136,h_07
line,138 kV El Naranjo – ZF Santiago L1,WNAR1E,WZSA1E,32.374790498205805,103.07135445324136,h_07
line,138 kV Esperanza – Navarrete 2 L1,WESP1E,WNA21E,6.200278095132245,19.86240000000008,h_07
line,138 kV Esperanza – Navarrete 2 L2,WESP1E,WNA21E,6.200278095132245,19.86240000000008,h_07
line,138 kV Matrisol – Nagua 2_a,WMAT1E,WX1MTE,3.436708128086838,-5.2699948150296745,h_07
line,138 kV Matrisol – Río San Juan_a,WMAT1E,WX2MTE,3.5121288745467028,5.361994815031449,h_07
line,34.5 kV Jánico – Tavera,WTAVEK,WJANIK,1.8886616575091952,-0.2993607000309569,h_07
line,138 kV El Naranjo – SAJOMA L2,WSAJ1E,WNAR1E,0.27447631657337085,1.7148266539766118e-13,h_07
line,138 kV El Naranjo – SAJOMA L1,WSAJ1E,WNAR1E,0.27447631657337085,1.7148266539766118e-13,h_07
line,69 kV Derivación Ingenio CAEI,WICAEF,WXICAF,0.13294227178443163,-0.05410846100149201,h_07
line,69 kV Cruce de Ocoa – km 15 de Azua_b,WXAZUF,WXABCF,13.745093415522325,4.842877278483006,h_07
line,69 kV Cruce de Ocoa – km 15 de Azua_c,WXPLIF,WXAZUF,36.058177421879506,22.725474128181098,h_07
line,69 kV Derivación Baní Matadero,WXBMAF,WBMATF,24.553460177069304,10.203469076232642,h_07
line,69 kV Sabaneta – San Juan_a,WSJUAF,WXSABF,5.25262666903316,-4.126618116102918,h_07
line,69 kV km 15 de Azua – Sabana Yegua_c,WXVILF,WXSYEF,8.24618393779306,-6.506993167424711,h_07
line,69 kV Cruce de Ocoa – km 15 de Azua_a,WXABCF,WCOCOF,13.116766140017447,2.9308021806896725,h_07
line,69 kV Cruce de Ocoa – Pizarrete_a,WCOCOF,WXBAPF,17.765582827876944,-2.7319009140163373,h_07
line,69 kV Cruce de Ocoa – San José de Ocoa,WCOCOF,WSJOCF,13.003808173861817,4.532954649427726,h_07
line,69 kV Cruce de Ocoa – km 15 de Azua_d,WXAIAF,WXPLIF,36.72767456011176,23.150607111543227,h_07
line,69 kV Cruce de Ocoa – Pizarrete_e,WXPZ1F,WXBANF,60.52512616953568,38.763200558746156,h_07
line,69 kV Cruce de Ocoa – Pizarrete_d,WXLFAF,WXBANF,41.66174638374625,-26.333365317698288,h_07
line,69 kV Cruce de Ocoa – Pizarrete_c,WXBMAF,WXLFAF,40.657736241334604,-25.674777128580434,h_07
line,69 kV Cruce de Ocoa – Pizarrete_b,WXBAPF,WXBMAF,25.93232699141107,-15.460532875207472,h_07
line,69 kV Goya – Pizarrete_d,WXAISF,WGOYAF,1.9331916110688316,0.8101368473519576,h_07
line,69 kV Derivación ZF Villa Altagracia_a,WXCINF,WXVALF,16.768511045813643,6.795055927832603,h_07
line,69 kV Derivación ZF Villa Altagracia_b,WXVALF,WZVALF,0.6184946893231162,0.25216113034322357,h_07
line,69 kV REFIDOMSA – LAFZID_b,WLAFZF,WRPETF,16.069310187233608,-11.681245354269402,h_07
line,69 kV Haina – Herrera_b L1,WXCOHF,WXOFAF,0.09966469964470728,0.012251196419480546,h_07
line,69 kV Haina – Puerto de Haina_b,WXPHAF,WPHAIF,2.8860887140643166,1.2414540226228745,h_07
line,69 kV Cruce Cabral 2 – Acd Sur-Oeste_e,WXVNOF,WASOEF,4.363953999552842,1.7114583196717277,h_07
line,69 kV Barahona – Cruce de Cabral_b,WXIBAF,WXZBAF,0.28562495727743004,-0.11536362191299158,h_07
line,69 kV Barahona – Cruce de Cabral_a,,WXIBAF,0.01075817679578739,3.4706679016796797e-12,h_07
line,69 kV Cruce Cabral 2 – Acd Sur-Oeste_d,WXKQAF,WXVNOF,23.670131745900985,12.536205368619605,h_07
line,69 kV Derivación Ingenio Barahona,WXIBAF,WIBARF,0.2934686568908626,0.11536362179596436,h_07
line,69 kV Barahona – Cruce de Cabral_c,WXZBAF,WCCABF,2.2807979626972608,-0.9160500715586215,h_07
line,69 kV Duvergé – Neyba,WDUVEF,WNEYBF,28.104686014051627,12.13662495950558,h_07
line,69 kV Cruce de Cabral – Duvergé_c,WXSALF,WDUVEF,38.2214133828109,15.131417664470073,h_07
line,69 kV Cruce de Cabral – Duvergé_a,WCCABF,WXKINF,49.76954791121209,22.1725051473915,h_07
line,69 kV Derivación Aluminio Dominicano,WXALDF,WADOMF,0.28204265606756646,0.13067744398055917,h_07
line,69 kV Haina – Herrera_b L2,WXPFLF,WXTORF,1.273212908149533,1.0199086317987383,h_07
line,69 kV Elías Piña – San Juan 2_c,WXLMFF,WEPINF,5.030429431611813,3.777990685120918,h_07
line,69 kV Derivación Domingo Rodríguez,WXDROF,WDRODF,2.8279156066674918,-2.199085243778455,h_07
line,69 kV Haina – Kilómetro 10.5_b,WXBOHF,WKDMBF,31.00808337208965,20.696332323824308,h_07
line,69 kV Sabaneta – San Juan_b,WXSABF,WSABAF,11.343596675149302,-4.127020816968771,h_07
line,69 kV Derivación Zona Franca Barahona,WZBARF,WXZBAF,2.0356207777649553,-0.8006033905761757,h_07
line,69 kV San Juan – San Juan 2,WSJU2F,WSJUAF,13.811424254609284,9.643918240349352,h_07
line,69 kV km 15 Azua – Los Toros,WKQA1F,WLTORF,8.702795529945341,-6.889582110849483,h_07
line,69 kV Cruce de Ocoa – km 15 de Azua_e,WXAIAF,WKQA1F,36.72759656825492,-23.150607111542868,h_07
line,69 kV km 15 de Azua – Sabana Yegua_a,WKQA1F,WMAGUF,2.427174148514584,-1.1961628232434725,h_07
line,69 kV km 15 Azua – Quita Coraza_a,WKQA1F,WXQCOF,3.5666378408936086,1.4090068477283553,h_07
line,69 kV Duvergé – Las Damas,WDUVEF,WLDAMF,2.407833371505122,0.2259404373419333,h_07
line,69 kV km 15 de Azua – Sabana Yegua_d,WXSYEF,WSYEGF,8.24400060969462,-6.515251362244312,h_07
line,69 kV LAFZID – Cementos Colón_d,WCCOLF,WXCCOF,2.3583124148480152,-1.7651098339417555,h_07
line,69 kV Pizarrete – Madre Vieja_e,WXICAF,WXYAGF,44.701208221550935,30.310085688368954,h_07
line,69 kV Derivación Guanito 2,WXGU2F,WGUA2F,2.2096665400729676,1.6079536255464624,h_07
line,69 kV Derivación Acueducto INAPA SCN,WXAISF,WAISCF,0.4113727074627305,0.30014934050573155,h_07
line,69 kV Cruce Cabral 2 – Acd Sur-Oeste_b,WXABRF,WXSCAF,31.318124912210266,12.722213756570861,h_07
line,69 kV Cruce Cabral – Cruce Cabral 2,WCCA2F,WCCABF,29.75124749532178,23.09426131818948,h_07
line,69 kV Cruce Cabral 2 – Acd Sur-Oeste_a,WCCA2F,WXABRF,31.266794220499627,12.768628324296872,h_07
line,69 kV Derivación SODOCAL_b,WXSODF,WSODOF,0.4558373305049444,0.3491538875630272,h_07
line,69 kV Derivación SODOCAL_a,WMVIEF,WXSODF,0.4539137938035182,0.34915496021028214,h_07
line,69 kV Barahona – Barahona Carbón,WBAR1F,WXBARF,22.997378933260755,-17.41781990999877,h_07
line,69 kV Haina – REFIDOMSA_a,WHAINF,WXOJIF,38.38511926417416,19.28708857284175,h_07
line,69 kV Derivación Azua,WAZUAF,WXAZUF,28.60337918430741,-17.834352970003515,h_07
line,69 kV Cruce Cabral 2 – Acd Sur-Oeste_c,WXSCAF,WXKQAF,31.487196511462983,12.557339687572494,h_07
line,69 kV Derivación Las Matas de Farfán,WLMFAF,WXLMFF,6.759750146342132,-5.0484215160010315,h_07
line,69 kV Derivación Pizarrete Distribución,WPIZDF,WXPZ1F,10.522721361086585,-7.104567491180049,h_07
line,69 kV Derivación Solar Canoa,WXSCAF,WSCANF,0.060865761403543106,2.0493710175030515e-07,h_07
line,69 kV Cruce de Cabral – Duvergé_b,WXKINF,WXSALF,40.753499691406084,16.876942998957453,h_07
line,69 kV San Juan 2 – Vallejuelo,WSJU2F,WVALLF,1.6489262958985687,1.2005646827700918,h_07
line,69 kV Haina – Herrera_a L1,,WXOFAF,0.04587826822999925,-1.7215571785943814e-13,h_07
line,69 kV Haina – Puerto de Haina_a,WHAINF,WXPHAF,1.6529510755287973,1.241541487281785,h_07
line,69 kV Haina – Herrera_a L2,WXTORF,,0.10963186296609559,2.539237715903502e-07,h_07
line,69 kV Haina – Kilómetro 10.5_a,WHAINF,WXBOHF,33.99664691978002,22.711759909792576,h_07
line,69 kV Haina – REFIDOMSA_b,WXOJIF,WXGBOF,36.381519655466775,16.71653374640309,h_07
line,69 kV Derivación Ojiva,WXOJIF,WOJIVF,3.2116387541396882,2.549638217571226,h_07
line,69 kV Derivación Khoury Industrial,WXKINF,WKINDF,7.200954949248726,5.130839812809653,h_07
line,69 kV Haina – Herrera_d L1,WXHE1F,WXALDF,27.137844849029975,21.95980325981362,h_07
line,69 kV Haina – Herrera_c L1,WXALDF,WXCOHF,26.976362975189712,21.8274053444387,h_07
line,69 kV Haina – Herrera_c L2,WXPFLF,WXHE1F,1.2750205342351848,-1.019908631796675,h_07
line,69 kV km 15 de Azua – Sabana Yegua_b,WMAGUF,WXVILF,2.725481938400736,-1.1981324565059845,h_07
line,69 kV Elías Piña – San Juan 2_b,WXDROF,WXLMFF,11.69431800421566,8.861163919191727,h_07
line,69 kV Elías Piña – San Juan 2_a,WXDROF,WSJU2F,8.804827307893301,-6.662078675413549,h_07
line,69 kV Pizarrete – Madre Vieja_h,WXAISF,WMVIEF,19.033650574261333,11.540046034755406,h_07
line,69 kV Pizarrete – Madre Vieja_f,WXYAGF,WXAISF,20.336272724977874,12.708282823273642,h_07
line,69 kV LAFZID – Cementos Colón_c,WXCCOF,WXARDF,2.325934116972977,-1.7655362696680394,h_07
line,69 kV Palamara – Madre Vieja_f,WXARDF,WXADOF,31.4154111953228,-23.10477848739887,h_07
line,69 kV Derivación LAFZID,WXAD2F,,0.009489983479807684,1.6541547014064412e-10,h_07
line,69 kV Pizarrete – Madre Vieja_d,WXPZ1F,WXICAF,44.79110097524508,30.576627295438513,h_07
line,69 kV Sabana Yegua – San Juan_a,WSYEGF,WXSYE2F,0.6574564535740528,0.3824669335176408,h_07
line,69 kV Haina – REFIDOMSA_d,WXGBOF,WRPETF,40.42303706687851,30.152945619697253,h_07
line,69 kV Palamara – Madre Vieja_a,WPALBF,WXPA1F,32.11443139276644,24.1505390806351,h_07
line,69 kV Palamara – Madre Vieja_c,WXPA2F,WXAD2F,31.984321513520257,23.757582681372906,h_07
line,69 kV Derivación Multiparques,WRPETF,WMLTPF,23.662736453031062,17.974214961076346,h_07
line,69 kV Palamara – Madre Vieja_e,WXAD2F,WXADOF,31.438489006066806,23.158837650746868,h_07
line,69 kV Derivación Lucila,WXPZ1F,WLUCIF,2.1433937170705413,-1.7105196495424024,h_07
line,69 kV Derivación S/E Móvil ETED,WXGBOF,WMETEF,50.45858093626626,-39.88158634020734,h_07
line,138 kV Duvergé – Jimaní,WJIBPE,WDUVEF,3.061665578300798,-2.278680854000038,h_07
line,138 kV Palamara – SCN L2_a,WXSC2E,WPAL1E,5.033826477146047,-4.8104491241573335,h_07
line,138 kV SCN – Valdesia L2_b,WVALBE,WXSC2E,7.1705995284251145,7.559556929165262,h_07
line,138 kV Palamara – SCN L1_a,WXSC2E,WPAL1E,5.033826477146047,-4.8104491241573335,h_07
line,138 kV SCN – Valdesia L1_b,WVALBE,WXSC2E,7.1705995284251145,7.559556929165262,h_07
line,138 kV Cruce Cabral 2 – km 15 de Azua L2,WKQA1E,WCC21E,5.33936424013732,6.662983523019411,h_07
