loc_name,for_name,ruta,outserv,cpZone,cpArea,cpGrid,cpSubstat,typ_id
Block Reference,,\Lib.IntLibrary\Dynamics\Arch\PF 2022 Models\DynPsse\avr_ESAC8B.BlkDef\Block Reference.BlkRef,0,,,,,1/(1+sT)
Bloque 4,,\Lib.IntLibrary\Dynamics\Arch\PF 2022 Models\DynPsse\avr_ESAC8B.BlkDef\Bloque 4.BlkRef,0,,,,,K
Block Reference(1),,\Lib.IntLibrary\Dynamics\Arch\PF 2022 Models\DynPsse\avr_ESAC8B.BlkDef\Block Reference(1).BlkRef,0,,,,,{K/(1+sT)}
Block Reference(5),,\Lib.IntLibrary\Dynamics\Arch\PF 2022 Models\DynPsse\avr_ESAC8B.BlkDef\Block Reference(5).BlkRef,0,,,,,K
Bloque 1,,\Lib.IntLibrary\Dynamics\Arch\PF 2022 Models\DynPsse\avr_ESAC8B.BlkDef\Bloque 1.BlkRef,0,,,,,K/s
Block Reference(4),,\Lib.IntLibrary\Dynamics\Arch\PF 2022 Models\DynPsse\avr_ESAC8B.BlkDef\Block Reference(4).BlkRef,0,,,,,{1/sT
Block Reference(6),,\Lib.IntLibrary\Dynamics\Arch\PF 2022 Models\DynPsse\avr_ESAC8B.BlkDef\Block Reference(6).BlkRef,0,,,,,Se(Efd)
Block Reference(2),,\Lib.IntLibrary\Dynamics\Arch\PF 2022 Models\DynPsse\avr_ESAC8B.BlkDef\Block Reference(2).BlkRef,0,,,,,sK/(1+sT)
Block Reference(3),,\Lib.IntLibrary\Dynamics\Arch\PF 2022 Models\DynPsse\avr_ESAC8B.BlkDef\Block Reference(3).BlkRef,0,,,,,bias
{K(1+sT4)/(1+sT5)},,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Standard Models\gov_DEGOV1.BlkDef\{K(1+sT4)/(1+sT5)}.BlkRef,0,,,,,{K(1+sT4)/(1+sT5)/(1+sT6)/s}
1/(1+sTd),,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Standard Models\gov_DEGOV1.BlkDef\1/(1+sTd).BlkRef,0,,,,,Delay_no_inc
Droop,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Standard Models\gov_DEGOV1.BlkDef\Droop.BlkRef,0,,,,,K
1/(2),,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Standard Models\gov_DEGOV1.BlkDef\1/(2).BlkRef,0,,,,,1/(1+sT)
((1+sT3+ssT7)/(1+sT1+ssT2T1)),,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Standard Models\gov_DEGOV1.BlkDef\((1+sT3+ssT7)/(1+sT1+ssT2T1)).BlkRef,0,,,,,(1+sT3)/(1+sT1+ssT1T2)
Block Reference,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Standard Models\gov_DEGOV1.BlkDef\Block Reference.BlkRef,0,,,,,Const
Block Reference(1),,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Standard Models\gov_DEGOV1.BlkDef\Block Reference(1).BlkRef,0,,,,,P_base
Block Reference(2),,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Standard Models\gov_DEGOV1.BlkDef\Block Reference(2).BlkRef,0,,,,,Const
Block Reference(4),,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Library.IntPrjfolder\Equipment Type Library.IntPrjfolder\Standard Models\gov_DEGOV1.BlkDef\Block Reference(4).BlkRef,0,,,,,Pt/Pturb
Const,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Excitation Systems\exc_IEEE_ST6B.BlkDef\Const.BlkRef,0,,,,,Const
Kg/(1+sTg),,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Excitation Systems\exc_IEEE_ST6B.BlkDef\Kg/(1+sTg).BlkRef,0,,,,,Kg/(1+sTg)
HVgate,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Excitation Systems\exc_IEEE_ST6B.BlkDef\HVgate.BlkRef,0,,,,,HVgate
Kci,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Excitation Systems\exc_IEEE_ST6B.BlkDef\Kci.BlkRef,0,,,,,Kci
Kff,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Excitation Systems\exc_IEEE_ST6B.BlkDef\Kff.BlkRef,0,,,,,Kff
Klr,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Excitation Systems\exc_IEEE_ST6B.BlkDef\Klr.BlkRef,0,,,,,Klr
Km,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Excitation Systems\exc_IEEE_ST6B.BlkDef\Km.BlkRef,0,,,,,Km
LVgate,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Excitation Systems\exc_IEEE_ST6B.BlkDef\LVgate.BlkRef,0,,,,,LVgate
Limit,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Excitation Systems\exc_IEEE_ST6B.BlkDef\Limit.BlkRef,0,,,,,Limit
Limits,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Excitation Systems\exc_IEEE_ST6B.BlkDef\Limits.BlkRef,0,,,,,Limits
OEL_Router,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Excitation Systems\exc_IEEE_ST6B.BlkDef\OEL_Router.BlkRef,0,,,,,OEL_Router
Term Fed,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Excitation Systems\exc_IEEE_ST6B.BlkDef\Term Fed.BlkRef,0,,,,,Term. Fed
[Kpa + Kia/s],,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Excitation Systems\exc_IEEE_ST6B.BlkDef\[Kpa + Kia/s].BlkRef,0,,,,,[Kpa + Kia/s]
(1+sTc)/(1+sTb),,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Governors and Turbines/Engines\gov_IEEE_GGOV1.BlkDef\(1+sTc)/(1+sTb).BlkRef,0,,,,,(1+sTc)/(1+sTb)
(1+sTsa)/(1+sTsb),,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Governors and Turbines/Engines\gov_IEEE_GGOV1.BlkDef\(1+sTsa)/(1+sTsb).BlkRef,0,,,,,(1+sTsa)/(1+sTsb)
1/(1+sTfload),,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Governors and Turbines/Engines\gov_IEEE_GGOV1.BlkDef\1/(1+sTfload).BlkRef,0,,,,,1/(1+sTfload)
1/(1+sTpelec),,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Governors and Turbines/Engines\gov_IEEE_GGOV1.BlkDef\1/(1+sTpelec).BlkRef,0,,,,,1/(1+sTpelec)
1/Kturb,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Governors and Turbines/Engines\gov_IEEE_GGOV1.BlkDef\1/Kturb.BlkRef,0,,,,,1/Kturb
1/s,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Governors and Turbines/Engines\gov_IEEE_GGOV1.BlkDef\1/s.BlkRef,0,,,,,1/s
1/s(1),,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Governors and Turbines/Engines\gov_IEEE_GGOV1.BlkDef\1/s(1).BlkRef,0,,,,,1/s
1/z,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Governors and Turbines/Engines\gov_IEEE_GGOV1.BlkDef\1/z.BlkRef,0,,,,,1/z
Const_Aset,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Governors and Turbines/Engines\gov_IEEE_GGOV1.BlkDef\Const_Aset.BlkRef,0,,,,,Const
Const_Ldref,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Governors and Turbines/Engines\gov_IEEE_GGOV1.BlkDef\Const_Ldref.BlkRef,0,,,,,Const
Const_Wfnl,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Governors and Turbines/Engines\gov_IEEE_GGOV1.BlkDef\Const_Wfnl.BlkRef,0,,,,,Const
Const_Wfnl(1),,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Governors and Turbines/Engines\gov_IEEE_GGOV1.BlkDef\Const_Wfnl(1).BlkRef,0,,,,,Const
