,WHENUF,WMETRF,WMETBF,WGHACF,WKDMEF,WKDMBF,WLCUAF,WEMBAE,WPALAF,WIPSIF,WAHONF,WAHOBF,WBAYOF,WXCBAF,WXCB2F,WCBYNF,WPDIVF,WHERRE,WHNUEF,WLPRAE,WMATAE,WCOHEF,WGBOJF,WOFALF,WUASDE,WLISAE,WCSATF,WCDAGF,WVALTF,WZFVAF,WCNACF,WSODOF,WXZFNF,WLDAMK,WMVIEF,WBANIF,WBMATF,WSJOCF,WBAPEF,WEPINF,WLMFAF,WAZUAF,WSJUAF,WSALIF,WBARAF,WZFBAF,WIBARF,WFNEGF,WVILLF,WTSABK,WPDISF,WICAEF,WVNOBF,WASOEF,WAIBAF,WKQA1F,WAIAZF,WPLINF,WCOCOF,WNEYBF,WVALDE,WYAGUF,WGUA2F,WAISCF,WZFALF,WSCNOE,WLCBOF,WADOMF,WCBOHF,WQCORF,WVALLF,WSLCOE,WPARAE,WDISDF,WGPETF,WKINDF,WOJIVF,WXLFAF,WPHAIF,WXCODF,WPFLEF,WABCOF,WXADOF,WCPVCF,WTORGF,WPIDUF,WZFSAE,WVDU1E,WXCARF,WMERCF,WXINDF,WCZFSF,WINCAF,WPLASF,WREFIF,WGMALF,WPIISF,WMLTPF,WNOVOF,WGOYAF,WPAQ1K,WADMIF,WPCGLF,WHJBOF,WECHIF,WSRODE,WPIMEF,WAHMIF,WCOTUF,WMAIMF,WBONAF,WCENOF,WZFVEF,WTAVBE,WELJIF,WPPRIF,WUMEDF,WLVEGF,WCVEGF,WBOPEF,WVOLGF,WLGALE,WBALDF,WFOCHF,WCESPF,WVMAOE,WNAVAF,WIMBEF,WPPLAF,WZFPPF,WPPELF,WCANAE,WMOCAF,WAPERF,WAISOF,WPDORF,WSOSUF,WDPEDF,WZFLIF,WMVCIF,WJARAF,WTIREF,WNAGUF,WPAYIF,WCONSF,WERIOF,WPBAJF,WPGARF,WAQUIF,WQUINF,WSYASF,WCABAF,WPPLIF,WPIMCF,WACIBF,WSJMAF,WMONTE,WDAJAE,WMOCAE,WSALCE,WNIBAE,WSAMAE,WSANCE,WPP22E,WRNUEF,WLUPEF,WRZMOK,WRSJUE,WLPENF,WFANTF,WAIUNF,WLVPEF,WCCIBF,WGRSFF,WICNAF,WZFDRF,WCODAF,WABISF,WTZFPF,WCINDF,WZFGUF,WTROQF,WXEANF,WFOLAF,WZFESF,WAPFAF,WCORMF,WHMSAF,WCNPEE,WLMINF,WTEMPF,WLMINE,WBNVFF,WAIISF,WTIM2E,WDESPF,WDAJAF,WDJAOE,WSPRIF,WSPERF,WTAMAF,WAORIF,WINVIF,WINVBF,WYAMAF,WMPLAF,WVMELE,WCAPOF,WEBRIE,WHNS1E,WCATAF,WABRUF,WKVEIF,WZFSPF,WJDOLE,WGPLAF,WPLCCF,WSPBEE,WAIAMF,WAIZSF,WMOZAF,WGALAF,WZFAMF,WZFSIF,WENADE,WTTITF,WPVIEE,WFALCM
h_01,0.0,2.1891451469999996,0.0,0.0,7.175351939000001,7.329342084,6.688428232,30.35845104,1.5959740770000002,0.0,2.194616858,5.201361225,4.209198294,0.437861166,0.426073471,3.030926784,1.461692396,8.733539347,2.861541253,12.517396438,14.29931404,0.208,12.49406564,0.00671869,11.05609359,3.369262895,0.9657749279999999,0.08344503,4.073306173,0.020650405,0.488040033,0.085707133,0.509129853,1.689088913,6.727207482999999,0.0,12.75346819,2.905885853,6.435219222,0.974295781,2.161733305,9.791632613,6.02569155,0.352463319,8.220376646,0.419044883,0.144304469,0.0,2.994827097,0.534955116,5.748679372,0.028594615,6.784020208,1.092978743,0.025082995,2.086187723,0.0,0.136836326,0.554440767,7.284101875,0.072245366,4.996597816,0.767678012,0.126984101,6.944261905,16.62595113,0.727399342,0.022171678,2.390911126,0.557667351,0.756809606,0.61035142,0.0,0.0,0.537086484,5.97213043,0.0,0.051325508,0.480469066,0.192610187,0.0,0.009012067,0.07380915,1.143472452,0.143618288,2.106910889,8.13554227159714,1.067764354,0.334401069,2.918341064,1.193828449,3.836193323,0.0,2.312569667,0.3769,0.718339903,0.0,0.0,0.0001,0.24,0.0,0.0001,2.214343125,0.3223185417873214,11.206662896684396,7.168331146544794,1.2900514549862065,0.29964687117910466,18.26223499443801,4.93102313640546,0.9804129985208705,1.4469209204636069,0.0,1.5639139074937443,0.0,0.6591056751083307,0.24297683224724467,4.076509971675967,0.15173534547625286,9.870608968219651,3.424040508880489,18.2449760450073,0.35642080064275755,0.024785359871601145,4.515905446901056,5.330670169723392,2.275593155698805,2.938343853798338,5.294559208222786,0.0,1.3362964874252907,5.7726137175333765,5.883358873518672,5.789860947345151,0.4936633145457231,1.2261220332391252,1.802500065884333,4.400469589648712,0.07147286282240291,0.53,5.123253051751441,0.29444212915605544,8.160406808535125,1.642527321162877,1.0646085412251023,0.24327598839385253,0.264580836126745,0.453920115884083,0.014982658278274138,5.274230023100504,3.1479672031603716,1.0075633361450471,0.024666626623194434,0.606744980285141,0.2467309680843422,1.0824093193660311,10.578328500256992,3.2315026692324333,5.905096171215889,4.727244072749827,5.584065227686042,3.240235962138014,6.68,0.0,2.116827305811562,2.2511697415758976,1.06670300328267,1.413470874801045,5.80869279252796,1.3483908957576283,3.201084588963566,0.2447393825,3.08,0.04692838819657636,,3.44,0.0,0.0,0.28,0.2,0.12,0.0,0.097283903,0.418899757,0.12,0.056547227,3.22,0.14,8.943260265000001,12.40116625,9.868587871,60.25387934999999,19.94785494,2.365119216,22.73030041,29.047688507,15.77263672,26.61785696,5.257752002,27.86892826,3.13308392,11.5315487,21.26418181,41.52509305,16.44834652,27.643209502,0.0,49.68840516,65.45709624,48.15566289,5.354668026,10.16408547,8.949138519,2.253671996,7.621748608,2.487600736,0.0,3.9,1.087894459,1.07,0.662037034,0.0,0.0,0.0,0.0,0.398,0.0,0.0
h_02,0.0,2.145514605,0.0,0.0,6.8588998,7.007746565,6.560890984,29.23713944,1.577316765,0.0,2.143693017,5.086880401,4.081931251,0.446215647,0.431764246,3.074523233,1.482755132,8.817794619,2.83429809,11.875970886,14.229134354,0.2,12.1928343,0.006823162,10.734017233000001,3.218465935,0.9494877030000001,0.083628396,4.042590599,0.021754008,0.49384123,0.089551171,0.516068509,1.628409223,6.690789708,0.0,12.612124267999999,2.864682043,6.393202924,0.986893697,2.177042265,9.442691565,5.881719446,0.352401455,8.187624545,0.384979975,0.22431145,0.0,2.998986104,0.538465407,5.930246249,0.027962069,6.778662614,1.105880365,0.024911662,2.072666147,0.0,0.139687371,0.550211566,7.105415954,0.071558188,4.908854889,0.740748517,0.128690524,7.002344002,16.52364105,0.725689043,0.024955949,2.478964524,0.553368684,0.748560054,0.557565591,0.0,0.0,0.5533790009999999,5.81612438,0.0,0.057632255,0.432579899,0.279082715,0.0,0.011252323,0.072349741,1.085954154,0.152489534,2.28952439,7.8371114469296765,1.039596072,0.31300515,2.985186911,1.173870275,3.343246659,0.0,2.322192554,0.4055,0.71684648,0.0,0.0,0.0001,0.249,0.0,0.0001,2.212621875,0.3248435590749331,10.909081677130901,7.1338335677697,1.2958164800538552,0.30103624728753314,17.926627882203242,4.852853858644751,0.9836789921071665,1.4361494215201016,0.0,1.5679033151677193,0.0,0.6260934335052166,0.23945212055860052,3.920313353529148,0.14083441161861496,9.989133395732456,3.268633185484916,17.51611496509223,0.3559701180232397,0.027786808577038427,4.319907805779168,5.205700410592752,2.2816615780938703,3.082469519071736,5.1894592523872,0.0,1.2918670747671335,5.673546260022986,5.80797915098254,5.814849679820816,0.49658983647526717,1.2050510239035153,1.89506978025952,4.465789718589102,0.0655987341867537,0.46,4.7169032665746595,0.2957511128820638,7.879235306259346,1.5598109747975595,1.042964406608711,0.26511768944421166,0.2726277034983453,0.4556732189737309,0.015996407652685243,5.194658309166688,3.1179743241309206,1.0106540065214655,0.02701453900589857,0.5628487910842263,0.2172898969279718,1.0221293786880778,10.460729801377147,3.1925213019615555,5.8440829185159595,4.673308140479844,5.584860015674277,3.2410604566894063,6.6,0.0,2.1125288099400374,2.1590822930777542,0.8540354113587953,1.3341097138186169,5.775217178139555,1.3630017868585849,3.144133395772087,0.24244634750000002,2.91,0.044208222049835655,,3.43,0.0,0.0,0.16,0.2,0.12,0.0,0.099054874,0.437612597,0.12,0.049787323,3.22,0.14,7.945182910000001,12.0483383,9.653218695,58.20943353,19.23890718,2.674642003,22.38336734,28.221397534,15.33545913,26.10886193,5.264771857,27.51806406,3.209795552,11.21096781,20.47502746,39.96330592,15.99212763,26.306920411,0.0,48.19573235,63.00051592999999,46.88997664,5.30296131,9.857384963,8.894640293,2.185925831,7.530869116,2.398902316,0.0,3.9,1.097418149,0.77,0.645734046,0.0,0.0,0.0,0.0,0.4,0.0,0.0
h_03,0.0,2.111926014,0.0,0.0,6.509202322999999,6.690650145,6.187745684,27.3473084,1.5544617299999999,0.0,2.125315171,4.780393779,3.871344721,0.442396429,0.412965416,3.047603136,1.425285782,8.43230532,2.757934353,11.259265335,14.01665571,0.2,11.55659572,0.006769649,10.013689066,3.563239099,0.9468022410000001,0.082957256,3.912957159,0.033309017,0.491459645,0.079188738,0.509755457,1.527365535,6.544846542,0.0,12.500926792,2.742284522,6.135545085,0.923574107,2.106959421,9.329484623,5.663501133,0.34763292,7.829836763,0.432820471,0.272366162,0.0,2.936912977,0.527497811,5.766943612,0.029256011,6.61098871,1.087539749,0.024211871,2.011918462,0.0,0.144419189,0.530451067,6.828756478,0.065331413,4.698075825,0.740440534,0.12749373,6.791594122,15.96597374,0.717298621,0.024354715,2.221439174,0.53930694,0.731260941,0.410907871,0.0,0.0,0.615150906,5.92584654,0.0,0.056428129,0.487714672,0.284596064,0.0,0.008783604,0.068958729,1.002487371,0.145776158,2.408188236,7.564306398283182,1.03406571,0.317188925,2.946560289,1.237026316,2.212864136,0.0,2.280447755,0.4058,0.690520525,0.0,0.0,0.0001,0.242,0.0,0.0001,2.213533125,0.3321306128977419,10.744137690016652,6.929804755549278,1.316348084925626,0.3037517689536478,18.077958060461718,4.839139920482953,1.000177602705527,1.4746840908522831,0.0,1.5597380032535304,0.0,0.6156000746913342,0.24432303204904113,3.8601943262232643,0.15760061689783694,10.140844662948846,3.227539817344837,17.04999580352895,0.3555721143560306,0.030397272645360372,4.247173878085462,5.200539119327743,2.308817921675909,3.0354390365232335,5.117241065426151,0.0,1.2348313666168782,5.50578731202828,5.803396798045321,5.812406258911545,0.5002796101910322,1.1698624383130458,1.9870939781120367,4.4059480520759795,0.07261655144300495,0.53,4.712805428533504,0.30818864781731564,7.6913621539001715,1.536531690958396,1.0427621202892274,0.31316986001709346,0.26783531984306974,0.4600559863433928,0.017388265255569677,5.115708334048366,3.1395820628998865,1.0201659720245047,0.02607386937687772,0.5948872646372368,0.21145723433088848,0.9847072680371446,10.375130859188149,3.206744233263092,5.817973116306406,4.581221193549921,5.502154116252141,3.277612693726178,6.38,0.0,2.1057523709584727,2.1353230581578035,0.8554598072172364,1.3501549205906163,5.793904606708409,1.4160214938594222,3.0517905204450813,0.25313629530000004,2.94,0.04776602281861165,,3.33,0.0,0.0,0.16,0.2,0.12,0.0,0.09386474,0.429228708,0.12,0.042760035,3.22,0.15,7.81879546,11.75729547,9.366523207,55.61646066,18.46564272,2.788286283,22.01343337,27.38460312,14.69906314,24.92881243,5.265239761,25.33485563,3.117409041,10.84119763,19.72274861,37.85949424,15.54120919,25.443696642,0.0,46.25560396,60.91658405,45.46263846,5.4609837,9.522472806,8.622815769,2.242239857,7.339023612,2.332511338,0.0,3.9,1.107259297,0.66,0.703108262,0.0,0.0,0.0,0.0,0.4,0.0,0.0
h_04,0.0,2.105346804,0.0,0.0,6.204974972,6.173471406,5.907329492,26.2318287,1.5391893629999998,0.0,2.017694462,4.514693252,3.689837209,0.531562432,0.41132576,2.844499938,1.404605184,8.264274465,2.720471225,10.718070619999999,14.356997714,0.2,11.15207605,0.00677363,10.360241266000001,3.160628754,0.9509735639999999,0.079437564,3.821559981,0.019922019,0.46865751200000005,0.081338896,0.494360778,1.463660739,6.538810454,0.0,12.110038290999999,2.703322148,5.970390481,0.891802148,2.050159475,9.152624718,5.595101375,0.341502849,7.449013086,0.397772031,0.060214803,0.0,2.898918458,0.520409856,5.900974313,0.029777925,6.558855413,1.071453777,0.024226109,1.950697738,0.0,0.144156748,0.525253848,6.60868059,0.059910867,4.526970907,0.731863237,0.126594895,6.66341088,15.61634055,0.704023262,0.022768022,2.001682238,0.542786586,0.735187297,0.276503064,0.0,0.0,0.635485251,5.907239964,0.0,0.054921852,0.5625767,0.297023097,0.0,0.015929113,0.064735292,0.951925985,0.141220654,2.289085936,7.416568721658489,1.058354204,0.293995765,2.944526495,1.221919535,2.08748304,0.0,2.296822734,0.4175,0.690862732,0.0,0.0,0.0001,0.26,0.0,0.0001,2.21451,0.3364934847281934,10.510317686807959,7.063560319320113,1.3326317671133316,0.30480400521524814,17.65155364892526,4.8438472882261205,1.0096384781807826,1.4786538425180222,0.0,1.5682926285582857,0.0,0.6072506960838469,0.24708216541086342,3.792054599408275,0.16063835354119044,10.167394134711715,3.075418112999576,16.68794728819062,0.3323495167009183,0.029898592064291074,4.133302267413775,5.024726586250686,2.272179649614292,2.981530999162463,5.019727459063108,0.0,1.1916522020461529,5.336780960415524,5.692707573396639,5.669966487524696,0.5039810835927329,1.1744980603668822,1.9660250924033913,4.325456796413944,0.07361859515883531,0.55,4.51435520564826,0.30765712697696507,7.48465884466305,1.4717341411724305,1.0275909807068653,0.33420765974951916,0.28250559145511295,0.458505156712504,0.017913869403984078,4.937598515659043,3.0946464121547534,1.0313773107249662,0.021813009924573308,0.5325100657660874,0.20340260446956365,0.9503193782292846,10.361111872889444,3.097174984717921,5.733323834417379,4.496261801035829,5.393696941900651,3.248480801550966,6.18,0.0,2.0574576005207947,2.0785811732408255,0.8816931977641664,1.3408108976990605,5.778876324042377,1.384088973376731,3.019246356814812,0.20905188126000002,2.84,0.04941063193708218,,3.24,0.0,0.0,0.15,0.2,0.12,0.0,0.100050225,0.379338913,0.12,0.038543416,3.22,0.15,7.864846265,11.37296431,9.275542174,53.317251150000004,17.90752288,2.443781799,21.62172587,26.580676089,14.97010388,24.35071741,5.124636962,24.22433791,3.197587195,10.54884863,18.98961449,36.45865413,14.81900438,24.713929639999996,0.0,44.76192218,58.95522483,44.08554954,5.47813355,8.514330515,8.411312552,2.165426072,7.063264037,2.257150633,0.0,3.9,1.11953331,0.65,0.735134837,0.0,0.0,0.0,0.0,0.418,0.0,0.0
h_05,0.0,2.106385626,0.0,0.0,5.940111838999999,6.00835515,5.811444968,25.60540208,1.515954243,0.0,2.020877663,4.427439322,3.204924883,0.48414547,0.412792799,2.682293112,1.3994937,8.210323792,2.686926006,10.483142142999998,14.08033476,0.202,10.77608602,0.006699641,10.867454889,3.726865422,0.943557177,0.077873411,3.815448808,0.025809977,0.44893654299999997,0.075719897,0.66905358,1.439872919,6.400430592,0.0,12.069594085999999,2.648893475,5.946630472,0.884627125,2.058496354,9.157342094,5.525244096,0.356134158,7.256258814,0.40606429,0.285131525,0.0,2.873723078,0.243640918,5.862098302,0.029405855,6.516953229,1.066121459,0.02433588,1.945263265,0.0,0.140647589,0.510045778,6.407434491,0.055540405,4.359676542,0.738547767,0.127847229,6.499744682,15.18447788,0.705329591,0.022814915,1.875890776,0.555564412,0.737190583,0.280607269,0.0,0.0,0.601047804,5.197282618,0.0,0.060316911,0.588835601,0.301967585,0.0,0.002303588,0.063453327,0.92619393,0.149612372,2.359528786,7.330179023783514,1.062290582,0.27839506,2.937248109,1.185723806,2.0533399030000004,0.0,2.319267016,0.4092,0.690302885,0.0,0.0,0.0001,0.247,0.0,0.0001,2.209914375,0.3354446212806336,10.423201885346515,7.04801732404713,1.3461846547220062,0.30385316772026777,17.381458419017818,4.900570627979863,1.0118720000260668,1.446642768736367,0.0,1.603962038820977,0.0,0.6536227123464797,0.24214219004916998,3.6912047059596236,0.1342560438544137,10.08079228634236,3.00040884360304,16.36217698323888,0.31774379668252395,0.02898083230542375,4.054432067363152,4.973193506541577,2.2881851929354804,2.957864014211971,4.992954334496299,0.0,1.182917084346805,5.2938129582125235,5.679597004650323,5.433551680701524,0.5080126596141376,1.201258242223104,1.9950687150030537,4.261400928033692,0.0739639247858181,0.56,4.519629581254754,0.30177447692865045,7.08341023972977,1.3839101807187648,1.0116107472894675,0.3350322218197096,0.236204128961599,0.4587074430319861,0.018069560965087012,4.836011506629447,2.9868224152275493,1.0498709736055403,0.024794557665182564,0.4915023629050486,0.17470219037598558,0.9545672976981683,9.960561882337615,3.014734660692349,5.69099902628346,4.43967605816251,5.389261001668846,3.2633216520331367,6.46,0.0,2.0234742865670827,1.9865919935307284,0.7633879073337719,1.339113113428953,5.764970306688616,1.3788168194602204,2.9797870850597348,0.18095673549999997,2.87,0.05290343385713021,,3.19,0.0,0.0,0.15,0.2,0.12,0.0,0.096814299,0.390219348,0.12,0.041881241,3.22,0.14,8.468866645,10.90306015,9.73886251,51.01284765,17.03008795,2.928118389,21.05938675,25.831918751,13.61821281,23.65637013,5.084352361,23.58517777,3.089269577,10.13426197,18.21932351,35.08535495,14.37033118,23.82616045,0.0,43.462281159999996,57.30309646,42.57130323,4.922979284,8.310577545,8.275746254,1.981183325,6.759481979,2.171966892,0.0,3.9,1.080949715,0.67,0.589656541,0.0,0.0,0.0,0.0,0.443,0.0,0.0
h_06,0.0,2.1185052210000004,0.0,0.0,5.748979256,5.848476524,5.416859906,25.33873384,1.4815038600000001,0.0,2.027196363,4.234627039,3.38346686,0.4311595,0.409252334,2.520849953,1.337309448,7.902259709,2.518974299,10.550516077,13.977046132,0.202,10.39365364,0.006050755,11.781445609,3.98546681,0.95537703,0.074836142,3.706223955,0.020273307,0.5558988659999999,0.077915683,0.720252967,1.380523426,6.2038183700000005,0.0,11.919359664000002,2.617876405,5.869870641,0.808410844,2.016587449,8.935226565,5.474240823,0.347305848,7.118214833,0.329665681,0.0980235,0.0,2.829622654,0.232386322,5.514830819,0.028635311,6.383477478,1.047547448,0.023611572,1.963556801,0.0,0.12846809,0.47792218,6.150061058,0.052459358,4.123772241,0.757353308,0.126586357,6.280523764,13.51402979,0.704572081,0.025012239,1.772375054,0.532721193,0.728050762,0.144455415,0.0,0.0,0.5913530069999999,4.160153254,0.0,0.011420875,0.579537567,0.30303131,0.0,0.005439776,0.07185675,0.925448322,0.125156504,2.377230261,7.097455358668588,0.98660855,0.287320911,2.914215556,1.149048798,2.307905612,0.0,2.310283272,0.4263,0.685780667,0.0,0.0,0.0001,0.273,0.0,0.0001,2.2084525,0.33631905759368885,10.29841428550312,6.716870172459456,1.3702561480078441,0.30568635131979127,17.402912189205402,5.255147538828049,1.0161705039355435,1.5129153307052428,0.0,1.522276572548174,0.0004904862795660955,0.6463200950068866,0.23962888405786925,3.70384011277103,0.11589958026269731,10.315312620247699,3.018930954002037,16.160631634339378,0.31089103698786474,0.030495603593569103,3.909151139376215,5.024110493292785,2.2743794763640808,2.927622897498072,5.027097970228807,0.0,1.180593430264526,5.270668561526135,5.666257219229568,5.569571620806816,0.506363282546195,1.2084223853972125,2.03368804969303,4.2432798600050665,0.07641518627087404,0.58,4.540274193303662,0.3103152271203696,6.932981135200589,1.332311514602114,0.9911802920078006,0.33640237436172893,0.20508691828273176,0.458033168161102,0.14600102762503583,4.905684115935726,3.0334781105726485,1.0483357251430359,0.028909424940508487,0.4721135147649647,0.17192473031464972,0.9458691724409192,10.450788877022203,2.992346713273262,5.735522336512647,4.337377259531667,5.4092803822110875,3.2976752262155924,5.9,0.0,2.01148909703572,1.90411334454921,0.7643003081452732,1.340640892749999,5.815773135227933,1.4208413152327677,2.965549080990291,0.17365845852,3.0,0.05394219859432946,,3.14,0.0,0.0,0.23,0.2,0.12,0.0,0.107100991,0.62096955,0.12,0.065158827,3.22,0.15,8.962770295,10.32331002,9.584504208,48.48336999,16.38776939,3.202240485,20.40464557,25.113517956,13.15502941,22.81930787,4.93021964,22.72809906,2.924301392,9.620757237,17.34049398,33.66278878,13.84298211,23.07811717,0.0,42.12507925,56.05878241,41.0081597,4.143552761,7.833568136,7.997494352,1.887962826,6.24914235,2.107866731,0.0,3.9,1.118991722,0.75,0.632884803,0.0,0.0,0.0,0.0,0.389,0.0,0.0
h_07,0.0,2.230698045,0.0,0.0,5.198186796000001,5.268941502,5.576967586,26.82201022,1.462858641,0.0,2.043903166,3.996847741,2.841752496,0.487930697,0.410757461,2.809980984,1.242801406,7.690191184,2.312399466,11.593222624,13.87232826,0.212,9.88160818,0.005183104,10.81008389,1.490964415,1.176465717,0.079652653,3.388376302,0.029637833,0.581628657,0.112701192,0.695359744,1.221294939,6.057574250000001,0.0,11.714473986000002,2.590071888,5.380551658,0.671479987,1.821868858,8.803052227,5.167049796,0.314452552,6.889614108,0.394995241,0.087686832,0.0,2.769417117,0.205696288,5.04772937,0.026205924,6.232937958,1.042441725,0.019283604,1.979854398,0.0,0.140205572,0.451431964,5.779147872,0.048694641,3.664299207,0.719026794,0.124121693,5.641047122,13.7045798,0.698118172,0.014863739,1.887815416,0.527174653,0.673362652,0.437397997,0.0,0.0,0.629559996,4.725322538,0.0,0.213477549,0.615307952,0.39163206,0.0,0.01353067,0.079330067,0.860387424,0.203079616,2.330485882,6.428180505577064,1.026254138,0.373173166,2.871028055,1.203852336,4.699760483,0.0,2.266426715,0.4347,0.708508213,0.0,0.0,0.0001,0.374,0.0,0.0001,2.208449375,0.346948213335328,9.348189095997359,6.3652797998736546,1.4299292618791595,0.30791855895989667,17.013669506897305,5.4315727267629414,1.0318051825739878,1.5453309706955,0.0,1.4704847366904081,0.11235062113443442,0.6353420941824693,0.2313725621623082,3.3767357714039576,0.11502078642266701,10.051925003552576,2.831975208490973,14.528115124909418,0.35383609530854543,0.040452826723586334,3.3706298664303325,4.4627065530476795,2.179028927942425,2.452362089337547,4.754497518009261,0.0,1.1631419500875653,4.388332688241264,5.077170353079888,5.590474068658862,0.5142824659345873,1.1629090052322963,2.2180016688830357,3.818909731985889,0.08823133945432003,0.6,4.280782443417947,0.3546865436930086,6.440256390537935,1.2179548918870218,0.9897643263535946,0.3388760702178437,0.18316881464042864,0.43025315665503944,0.3445373376478426,4.774888461933241,2.973492223906508,1.0378010976167613,0.04319556942506949,0.5331141017957319,0.1767389933745292,0.8346142495792624,9.865909766992942,2.60753740528169,5.469478221637999,4.077040245026141,5.185738175670509,3.412828652334959,6.06,0.0,1.7729990082494635,1.5221753731227674,1.2169898746406185,1.3582784248548967,5.388881983890269,1.3970427634735745,2.8805291530508157,0.20231331209999998,3.11,0.05258088920482402,,2.83,0.0,0.0,0.94,0.2,0.12,0.0,0.181901598,0.000979683,0.12,0.105977698,3.22,0.19,9.50966554,9.487842807,9.266387157,46.404398580000006,15.62638153,2.212515387,20.03305662,24.632512815000002,12.451493,21.68448804,4.979998518,21.35576844,2.824081217,9.02537256,16.52550165,32.45298807,13.5623943,22.815935404,0.0,42.16703182,53.917860309999995,39.513063269999996,4.824213298,7.435208446,7.76008587,1.732949169,6.071120496,1.974878762,0.0,3.9,1.168670574,1.34,0.610156162,0.0,0.0,0.0,0.0,0.411,0.0,0.0
h_08,0.0,2.2419958859999998,0.0,0.0,5.216757003000001,5.615279628,5.97242562,28.75811828,1.3715994779999998,0.0,2.222119959,3.739559948,2.579610265,0.766291885,0.413934809,2.872785754,1.17704969,8.054617677,2.302410254,14.161989170000002,13.994114204,0.25,11.30542713,0.006074492,11.826638357,1.00435445,1.2882089250000002,0.08319885,3.283568357,0.12006748,0.591246792,0.104057765,1.13389144,1.144900733,6.114843753,0.0,11.563386647,2.674156161,5.505582399,0.662349838,1.813196505,8.887919546,5.160544474,0.20940093,6.882706995,0.572003625,0.009635984,0.0,2.7437293,0.211632381,4.876888983,0.026325266,6.266724443,1.053120083,0.013410985,2.179489252,0.0,0.133463122,0.45953979,3.36218354,0.039123598,4.17406288,0.710789735,0.080880695,5.58269654,13.153778,0.656668192,0.04670013,2.138803712,0.638941549,0.611365744,0.802218665,0.0,0.0,0.84179085,7.600630122,0.0,0.374401657,0.538438663,0.688722558,0.0,0.017189168,0.068388622,0.879479128,0.37574864,2.393262144,6.861804952991816,1.161391376,0.406102049,2.970768698,1.215505306,7.424718503999999,0.0,2.277379923,0.3981,0.758751694,0.0,0.0,0.0001,0.488,0.0,0.0001,2.21060875,0.3421194367901611,10.110567253273315,6.738234876231874,1.4792860178106217,0.30544139874639725,17.076499876937945,5.598190772816918,1.0372836450012461,1.6041696679672652,0.0,1.5693786893264108,0.07441227171650622,0.7024878854957097,0.20791233406167547,3.4954469109001214,0.14947378868914854,10.241774797666416,3.1391648867519195,14.566225396797408,0.400766644498418,0.0711848934733996,3.843068125180222,4.749677341358425,2.457874272581746,2.452867760123716,4.861314708376726,0.0,1.25280028371302,4.85024714065846,5.410332898997219,5.690588269445042,0.5060671143743399,1.1740766401801694,2.381966528929638,4.015291538993773,0.08649181094760693,0.59,4.504006130027901,0.3943263237399591,6.479751749483067,1.2575515497272245,1.1341934275365793,0.3508849829612393,0.18357463868311483,0.42681435995781924,0.332249785005578,5.4402322034027,2.958227008131953,1.0856184649375038,0.04773938187439394,0.5914168627120863,0.1655365709963366,0.8503922063227203,10.256662815003548,3.3660937413636405,5.774541694360663,4.199030598932328,5.4026065042840345,3.378475029924788,5.94,0.0,1.8632924903167156,1.6256395462109794,1.1620956770040576,1.404045783183632,5.520137704553502,1.5118183785119272,2.889071811452378,0.24848306657999997,2.8,0.10189095549952873,,2.99,0.0,0.0,1.9,0.2,0.12,0.0,0.192830491,-0.182869532,0.12,0.163383982,3.22,0.28,10.325538080000001,9.137631087,9.49663497,44.22712566,14.58566269,1.948211175,20.29433724,25.746357697,11.22660374,21.79049415,4.709709012,20.91412217,2.884971042,8.433932305,15.28778444,30.77492614,13.28666647,21.462668794000002,0.0,45.07242112,53.199113010000005,37.56985186,5.936658391,6.84613992,8.009365778,1.891868625,5.592043329,1.912162628,0.0,3.9,1.244150207,3.46,0.841105425,0.0,0.0,0.0,0.0,0.449,0.0,0.0
